"OTU","Z.AQ.1","Z.AQ.2","Z.BALL.1","Z.BALL.2","Z.Control.1","Z.Control.2","Z.Control.3","Z.Control.4","Z.Control.5","Z.Control.6","Z.EMPTY.1","Z.EMPTY.2","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PCR1.C","Z.PCR2.NTC","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.S.10","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"104","Zotu104",0,0,0,0,0,0,0,43,0,0,0,0,9,3,4,1,10,19,0,0,588,852,1650,4114,384,882,4,9,9,0,2,2,0,4,0,0,23,33,518,44,17,21,22,68,26,40,27,71
"105","Zotu105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9035,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","Zotu106",0,0,0,63,0,0,0,82,0,0,0,0,196,15,20,13,28,105,0,0,82,84,74,284,18,34,306,97,183,35,124,36,40,20,40,0,1678,2655,1900,6326,3320,3208,107,440,119,197,203,351
"107","Zotu107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,729,179,357,204,453,0,0,1,0,1260,3131,0,0,0,0,0,0,3382
"108","Zotu108",0,8196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109","Zotu109",0,0,162,104,0,0,0,95,0,0,0,0,4,0,9,7,9,21,0,0,5,11,30,12,5,1,1,0,0,7,8,0,1,3,1,0,1056,1128,574,2255,759,999,129,410,72,258,122,376
"110","Zotu110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,4416,4630,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","Zotu111",0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,7,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2737,3518,2760,0,0,0,0,1,1,0,2,2,1,3,1,3
"112","Zotu112",0,0,2,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,703,416,2194,845,268,101,1,0,3,10,7,0,31,12,12,0,294,267,141,419,264,287,518,962,178,578,352,854
"113","Zotu113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,10,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","Zotu114",22231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115","Zotu115",0,0,3,20,0,0,0,665,0,0,0,0,1844,424,446,639,770,2102,0,0,139,139,154,374,2,54,1,1,2,0,0,0,0,0,0,0,27,24,46,220,59,98,592,2024,474,1230,781,1901
"116","Zotu116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,233,7545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","Zotu117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,522,3288,154,180,92,111,68,102,0,287,0,151,0,0,1,0,0,0,0,1,0
"118","Zotu118",0,0,0,0,0,0,0,1119,0,0,0,0,0,0,0,0,2,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,30,29,42,8,369,925,535,1725,631,1612
"119","Zotu119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,15,7,21,2,2,0,0,0,0,0,0,0,0,0,0,2,3,2,0,7699
"120","Zotu120",0,0,0,0,0,0,0,2802,0,0,0,0,24,6,1,16,3,29,0,0,0,0,0,0,0,0,1,3,24,0,0,0,0,0,1,0,5,5,0,1,2,2,934,2989,288,643,221,485
"121","Zotu121",0,0,0,3,0,0,0,135,0,0,0,0,696,184,260,448,603,1560,0,0,19,17,19,59,2,19,0,0,1,0,0,0,0,0,2,0,8,8,2,14,6,3,237,881,290,843,439,1182
"122","Zotu122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,3217,3881,657,22,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","Zotu123",0,0,0,2,0,0,0,0,0,0,0,0,2060,566,269,1241,598,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,69,20,51,70,85
"124","Zotu124",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"125","Zotu125",0,0,0,0,0,0,0,138,0,0,0,0,16,1,7,15,47,25,0,0,884,1360,668,1815,1086,2476,172,109,420,27,563,18,50,34,47,0,227,413,75,232,143,176,340,1457,308,747,278,519
"126","Zotu126",0,0,0,0,0,0,0,0,0,0,0,0,7367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"127","Zotu127",0,7586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128","Zotu128",0,0,4,16,0,0,0,29,0,0,0,0,15,8,6,8,10,29,0,0,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,17,9,31,18,21,6,21,1,12,4,14
"129","Zotu129",1,0,5137,1523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130","Zotu130",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","Zotu131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1836,39,437,1686,3615,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","Zotu132",0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,1254,1129,1362,2212,1040,1277,20,2,10,0,0,0,0,0,0,0,0,2,0,6,6,4,1,17,1,10,8,14
"133","Zotu133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","Zotu134",496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135","Zotu135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,20,2,5,2145,1547,312,818,4995,268,132,54,26,0,10,26,4,19,14,12,0,2,0,0,2,10
"136","Zotu136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,377,224,1063,886,4832,0,0,0,0,0,0,0,0,0,0,0,0,0
"137","Zotu137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1725,4044,809,13,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","Zotu138",0,0,0,86,0,0,0,20,0,0,0,0,2916,432,400,665,930,2047,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,50,8,100,11,46
"139","Zotu139",1,0,0,1,0,0,0,6,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,1,0,4,0,0,0,2,18,3,0,0,0,0,1153,1452,551,1653,906,899,1,13,1,3,2,0
"140","Zotu140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,1,7
"141","Zotu141",0,157,264,5752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8
"142","Zotu142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143","Zotu143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144","Zotu144",0,0,0,0,0,0,0,2,0,0,0,0,44,11,11,32,34,106,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3923,2265,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"145","Zotu145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,1717,821,1786,156,38,333,30,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146","Zotu146",0,0,0,0,0,0,0,203,0,0,0,0,3,0,2,6,4,7,0,0,538,569,691,1029,428,531,0,4,2,0,0,0,0,0,0,0,2,4,3,2,3,4,156,487,184,339,247,584
"147","Zotu147",0,0,594,5832,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,4,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"148","Zotu148",0,0,0,2,0,0,0,185,0,0,0,0,227,82,74,180,202,325,0,0,146,98,131,152,160,89,1949,398,740,41,63,28,286,154,348,0,1079,1386,524,1153,722,874,307,493,379,480,472,732
"149","Zotu149",5499,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","Zotu150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,762,0,6,2049,1698,2,0,0,0,2,0,0,0,0,0,6,323,3,4,38,3,0,0,0,135,0,0
"151","Zotu151",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","Zotu152",3,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,978,2940,0,0,0,0,0,0,0,2,8,2,6,6,6
"153","Zotu153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,8,0,2,6,6,0,3,0,1,1,1
"154","Zotu154",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,1,81,1,2206,1056,2152,0,0,0,0,2,2,0,0,2,2,0,0,0
"155","Zotu155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1335,3179,99,0,684,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"156","Zotu156",0,0,0,0,0,0,0,435,0,0,0,0,1223,7,484,641,770,203,0,0,0,0,308,1,0,0,947,193,210,15,22,5,51,47,34,0,175,109,179,233,620,47,733,1000,269,185,602,828
"157","Zotu157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,3363,506,145,93,253,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","Zotu158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,796,1761,361,1188,121,119,157,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","Zotu159",0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48,47,27,469,23,15,194,716,381,718,722,1721
"160","Zotu160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","Zotu161",15,0,24,94,0,0,0,15,0,0,0,0,1145,226,390,685,788,1984,0,0,0,10,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,19,51,22,63
"162","Zotu162",0,0,0,18,0,0,0,52,0,0,0,0,103,14,35,47,61,194,0,0,8,27,22,66,16,38,8,11,3,0,0,0,0,0,0,0,396,592,216,673,217,311,148,514,162,504,227,631
"163","Zotu163",0,0,0,0,0,0,0,1,0,0,0,0,265,13,44,8,35,118,0,0,26,274,460,1475,212,348,537,660,903,0,0,0,5,0,0,0,4,0,1,2,1,1,444,0,0,1,0,1
"164","Zotu164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1697,3060,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"165","Zotu165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,337,5060,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"166","Zotu166",0,0,0,12,0,0,0,2,0,0,0,0,2018,391,279,544,492,1293,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"167","Zotu167",0,0,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,49,24,91,22,25,2,10,0,3,1,4
"168","Zotu168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,173,120,108,254,28,1042,731,2507,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","Zotu169",0,0,0,59,0,0,0,522,0,0,0,0,2098,352,258,335,556,1253,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,47,60,62,399,366,262,180,824,175,550,312,1092
"170","Zotu170",0,0,0,4,0,0,0,1,0,0,0,0,1,1,0,0,3,6,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,2,21,14,57,21,24,0,0,1,0,0,4
"171","Zotu171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,1617,0,11,712,27,49,247,153,0,0,0,0,0,0,0,0,0,0,0,0,1
"172","Zotu172",1,0,0,0,0,0,0,4,0,0,0,0,3,11,2,9,6,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,7,3,4,9,10
"173","Zotu173",0,0,1,11,0,0,0,0,0,0,0,0,121,16,28,16,44,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3
"174","Zotu174",14,0,1,11,0,0,0,7,0,0,0,0,13,1,2,1,4,10,0,0,0,0,0,0,0,0,6,1,2,0,0,0,1,0,1,0,0,1,0,5,1,1,8,21,6,19,7,30
"175","Zotu175",0,0,0,4,0,0,0,46,0,0,0,0,240,76,92,206,139,495,0,0,0,3,1,1,0,5,13,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,170,1066,145,520,413,917
"176","Zotu176",0,0,0,0,0,0,0,1,0,0,0,0,44,3900,17,20,26,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,14,466,0,3,3,0,1,1,2,5,9,4,5,1,14
"177","Zotu177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64,326,12,3269,2590,2774,0,0,0,0,0,0,0,0,0,0,0,0,0
"178","Zotu178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598,2245,55,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"179","Zotu179",0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,49,2906,0,0,0,0,0,0,0,151,12,8,97,140,8
"180","Zotu180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,784,1066,2662,659,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0
"181","Zotu181",0,0,11,140,0,0,0,223,0,0,0,0,40,25,9,33,24,42,0,0,0,0,0,0,0,0,25,3,12,23,16,2,772,848,1023,0,4,0,0,0,0,1,113,216,103,163,174,234
"182","Zotu182",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","Zotu183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"184","Zotu184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","Zotu185",0,0,0,0,0,0,0,188,0,0,0,0,11,3,4,7,6,34,0,0,132,102,301,279,90,53,85,8,18,0,0,0,4,3,5,0,837,987,314,1735,274,543,107,297,91,227,121,376
"186","Zotu186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,474,661,424,990,1009,904
"187","Zotu187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,966,1691,69,814,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"188","Zotu188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","Zotu189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,359,0,0,0,0,0,0,0,0,0,36,326,10,560,53,77,63,237,0,203,534,2857,2252,397,962,38,1,6,0,0,1
"190","Zotu190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,3144,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","Zotu191",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","Zotu192",0,0,0,0,0,0,0,38,0,0,0,0,50,3,10,24,23,68,0,0,0,0,1,0,0,0,0,0,0,3,1,1,14,25,32,0,3,1,0,8,2,8,240,861,236,679,400,1204
"193","Zotu193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,12,2,42,25,23,0,0,0,0,0,0
"194","Zotu194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2
"195","Zotu195",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,977,3339,101,2484,78,16,25,4,0,1,0,0,1,0,0,0,1,0,0,0,2
"196","Zotu196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863,148,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","Zotu197",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,86,2731,99,615,62,19,19,13,0,2,3,0,1,2,1,0,0,0,0,0,0
"198","Zotu198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,767,2439,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","Zotu199",18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"200","Zotu200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,985,876,1718,815,1405,10,6,10,0,1,1,0,0,0,0,79,158,57,119,72,87,3,1,0,2,2,4
"201","Zotu201",0,0,0,0,0,0,0,1,0,0,0,0,17,2,2,6,5,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,5,0,0,0,2,0,0,0,3
"202","Zotu202",0,0,0,0,0,0,0,23,0,0,0,0,512,12,67,13,34,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,431,1015,311,174,387,467
"203","Zotu203",0,0,0,0,0,0,0,0,0,0,0,0,19,21,11,12,42,56,0,0,0,1,1,2,1814,1037,52,13,2,27,41,7,0,0,4,0,4,4,3,1,0,0,0,0,0,0,0,3
"204","Zotu204",0,0,0,35,0,0,0,49,0,0,0,0,18,10,5,19,17,44,0,0,589,618,645,1001,763,919,0,0,0,0,0,0,0,0,0,0,23,35,17,30,21,29,23,67,20,67,43,82
"205","Zotu205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2757,1049,1448,733,0,0,1,0,0,1,130,122,750,54,0,0,0,0,0,0
"206","Zotu206",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207","Zotu207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1127,2236,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","Zotu208",0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209","Zotu209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,4,8,1865,632,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210","Zotu210",0,0,0,0,0,0,0,0,0,0,0,0,31,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","Zotu211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2886,5,3,169,94,41,0,0,0,0,0,1,0,1,4,1,0,0,0,1,0,0
"212","Zotu212",0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,5,4,16,13,0,0,0,0,0,0,0
"213","Zotu213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,4277,6959,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"214","Zotu214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,404,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","Zotu215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","Zotu216",0,0,0,0,0,0,0,21,0,0,0,0,916,77,90,108,194,357,0,0,1,2,1,2,4,5,30,4,4,0,0,0,0,0,0,0,731,1361,642,2750,1303,1228,0,37,0,11,1,11
"217","Zotu217",0,0,0,0,0,0,0,96,0,0,0,0,6,3,0,11,4,5,0,0,0,0,0,0,0,0,0,0,0,26,33,2,319,21,37,0,255,406,118,332,51,494,158,672,256,392,537,504
"218","Zotu218",0,0,0,18,0,0,0,134,0,0,0,0,219,58,117,190,241,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,187,188,810,241,215,5,56,2,13,15,43
"219","Zotu219",0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,3,0,2,0,0,26,32,10,9,21,27,0,0,0,0,0,0,0,0,0,0,258,401,172,632,296,379,70,261,57,111,138,288
"220","Zotu220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,2,6,0,0,0,0,0,3,3,0,0,1,1,0,8,0,6,0,3
"221","Zotu221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,495,172,417,486,995,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
"222","Zotu222",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","Zotu223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,55,916,894,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","Zotu224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,2568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","Zotu225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,1,9,0,6,20,0,0,133,73,214,7,18,2,0,0,0,0,0
"226","Zotu226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227","Zotu227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,94,794,351,1529,265,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","Zotu228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,120,1808,249,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","Zotu229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,752,162,1250,792,1134,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","Zotu230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,248,386,818,905,1083,3,5,46,0,0,0,0,2,0,0,0,0,0,0,0,0
