"","L.HH1.L","L.HH1.N","L.HH2.L","L.HH2.N","L.HH3.L","L.HH3.N","L.PQ1.L","L.PQ1.N","L.PQ2.L","L.PQ2.N","L.PQ3.L","L.PQ3.N","L.S.01","L.S.02","L.S.03","L.S.04","L.S.05","L.S.06","L.S.07","L.S.08","L.S.09","L.TB1.L","L.TB1.N","L.TB2.L","L.TB2.N","L.TB3.L","L.TB3.N","L.TQ1.L","L.TQ1.N","L.TQ2.L","L.TQ2.N","L.TQ3.L","L.TQ3.N"
"OTU_4050",0,0,0,0,0,0,0,0,0,0,0,0,4,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0
"OTU_4052",7,3,0,4,4,9,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"OTU_4053",9,6,3,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4054",0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4056",0,0,0,0,0,0,0,0,0,0,0,0,4,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4057",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,10,6,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4058",0,0,0,0,0,0,0,0,0,0,0,0,7,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_406",0,0,0,0,0,0,0,0,0,0,0,0,11,28,18,391,315,180,62,215,69,0,0,3,0,6,0,0,0,0,0,0,0
"OTU_4060",0,0,0,0,0,0,0,0,0,0,0,0,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4062",0,0,0,0,0,0,0,0,0,0,0,0,9,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4063",0,0,0,0,0,0,3,0,0,16,0,0,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
"OTU_4064",0,0,0,0,0,0,27,0,0,0,15,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4066",0,0,0,0,0,0,0,0,0,0,0,0,26,0,8,11,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4067",0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4068",0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,6
"OTU_4069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_407",0,0,0,0,0,0,0,4,0,0,0,0,351,311,347,159,416,106,63,97,46,7,0,6,0,12,7,12,10,3,23,10,7
"OTU_4070",0,0,0,0,0,0,4,0,0,8,0,10,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4071",0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0
"OTU_4072",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,0
"OTU_4074",0,0,0,3,4,6,0,0,0,0,4,15,0,0,0,0,3,0,0,0,10,5,7,9,0,0,0,0,3,3,3,12,8
"OTU_4076",0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,4,10,0,3,0,0
"OTU_4077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4078",0,0,0,0,0,0,15,7,0,5,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0
"OTU_4079",0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4080",0,0,0,0,0,0,19,10,3,3,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"OTU_4081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,21,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4082",0,0,0,0,0,4,0,8,0,0,20,15,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_4084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,6,5,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_4085",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4093",0,0,0,0,0,0,0,0,0,0,0,0,6,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4
"OTU_4095",0,0,0,0,0,0,0,0,0,0,0,0,24,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4096",0,0,0,0,0,0,26,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4097",0,0,0,0,0,0,0,3,0,18,6,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,4,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_4099",0,0,0,0,0,0,0,0,0,0,0,0,10,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_41",3,0,5,50,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1863,22204,861,0,0,0,0,0,0,16,6,0,6,12,8
"OTU_410",0,0,0,0,0,0,0,0,0,0,0,0,464,466,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,9,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4102",0,0,0,0,0,0,0,0,0,0,0,0,6,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4103",0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4105",0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,47,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,19,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4108",0,0,0,0,0,0,0,0,0,0,0,0,13,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_411",22,23,12,14,8,11,0,0,0,0,0,0,0,0,0,0,0,0,203,956,70,0,0,0,0,0,0,0,4,0,5,0,6
"OTU_4110",0,0,0,0,0,0,0,0,0,0,0,0,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,3
"OTU_4112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_4114",8,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0
"OTU_4115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_4116",0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4118",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4119",0,0,0,0,0,0,0,6,6,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,480,80,146,327,143,0,3,0,3,7,0,9,18,3,9,7,4
"OTU_4120",0,0,0,0,0,0,0,7,0,0,0,0,3,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,9,0
"OTU_4122",0,0,0,0,0,0,0,0,0,0,0,0,12,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4126",0,0,0,0,0,0,0,0,0,7,9,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4128",0,0,0,0,0,0,0,0,0,6,7,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_413",0,0,0,0,0,0,0,0,0,0,0,0,1252,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4130",0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4131",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,4
"OTU_4133",0,0,0,0,0,0,0,0,0,0,5,0,7,12,24,10,4,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4134",0,0,0,0,0,0,0,0,14,0,0,0,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"OTU_4136",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,4,0,6,7,0
"OTU_4138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4139",0,0,0,0,0,0,0,0,0,0,0,0,14,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_414",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,452,410,188,37,106,20,6,7,8,9,27,8,0,0,0,0,0,4
"OTU_4140",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
"OTU_4141",0,0,0,0,0,0,3,3,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4142",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4143",0,4,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,33,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"OTU_4146",0,0,0,0,0,0,0,0,0,0,0,0,15,13,46,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4147",3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4148",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4149",0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_415",0,0,0,0,0,0,0,0,0,0,9,0,879,257,271,5,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
"OTU_4150",0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,0,17,0
"OTU_4152",0,0,0,0,0,0,0,0,5,6,14,0,7,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4154",0,0,0,0,0,0,0,0,0,0,0,0,16,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,0,5,0,4,0,0,0,0
"OTU_4157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,5,16,17,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_416",0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1128,753,359,44,102,63,9,6,9,0,3,3,0,0,0,0,0,0
"OTU_4161",0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,3,0,0
"OTU_4162",0,0,0,0,0,0,0,4,0,0,4,0,14,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4163",0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4165",0,0,0,0,0,0,0,0,0,0,0,0,16,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4166",3,7,4,13,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"OTU_4167",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,5,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4168",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4169",10,7,3,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,415,263,5,12,21,11,6,13,12,0,7,0,0,0,0,0,0
"OTU_4170",3,11,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4171",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,5,0,3,6,6
"OTU_4172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,10,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,18,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4178",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"OTU_418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"OTU_4183",0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4185",0,0,0,0,0,0,0,0,0,0,0,0,9,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_419",0,0,0,0,0,0,0,0,0,3,0,0,478,383,536,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4192",0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0
"OTU_4196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_4197",0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,6,0,4
"OTU_4198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,643,24704,0,0,0,0,0,0,2555,61,10,2394,3940,28
"OTU_420",13,19,19,22,18,43,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,221,269,66,278,233,265
"OTU_4201",0,0,0,0,0,0,0,0,0,0,0,0,11,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4202",0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,6,12,24,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4203",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4204",0,0,0,0,0,0,0,0,0,0,0,0,11,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4206",0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4207",0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0
"OTU_4209",0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,139,75,136,476,194,0,0,0,0,0,3,3,3,0,0,0,0
"OTU_4210",0,0,0,0,0,0,0,0,0,0,0,0,32,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4215",8,0,0,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4216",0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,3,0,3,0,3,4,0,0,0,0,0
"OTU_4218",0,0,0,0,0,0,0,0,0,0,0,0,12,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4219",0,0,0,0,0,0,0,0,0,0,0,0,8,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_422",0,0,0,0,0,0,0,0,10,0,3,0,0,9,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35,14,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4221",0,0,0,0,0,0,7,0,0,0,0,0,13,10,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4222",0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"OTU_4223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,9,6,0,0,0,0,0,3
"OTU_4224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,3
"OTU_4225",0,0,0,0,0,0,0,15,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4227",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,5,0
"OTU_4229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_423",0,0,0,0,5,0,8,29,25,0,6,0,163,503,135,265,51,35,76,77,8,0,0,0,0,0,0,8,0,0,16,11,3
"OTU_4232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0
"OTU_4233",0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,5,3,0
"OTU_4236",0,0,0,0,0,0,0,0,0,0,5,0,3,0,5,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_4237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,6,20,22,6
"OTU_4238",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_4239",5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4240",0,0,0,0,0,0,0,0,0,0,0,0,12,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4241",0,0,0,0,0,0,0,7,0,0,0,0,7,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4242",0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,3,5,19,19
"OTU_4246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4247",0,0,0,0,0,0,0,0,0,0,12,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4248",0,0,0,0,0,0,0,4,11,22,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,66,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_425",0,0,0,0,0,0,0,0,0,6,0,0,925,152,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4251",0,0,0,0,0,0,0,0,0,0,0,0,8,25,7,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4253",0,0,0,0,0,0,0,0,0,0,12,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4254",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,0,12
"OTU_4255",0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,18,20,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,6,0,3,0,0
"OTU_4257",0,0,0,0,0,0,0,4,16,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4258",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,3,12,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_426",6,0,0,0,0,0,0,0,0,0,0,0,78,66,83,100,78,41,193,623,262,0,0,5,0,0,0,6,11,4,7,0,6
"OTU_4260",0,0,0,0,0,0,0,0,0,0,0,0,12,10,10,29,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,16
"OTU_4263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,3,0,3,3,3,0
"OTU_4264",0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,4,0,0
"OTU_4265",26,12,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4267",0,0,0,0,0,0,0,0,11,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4268",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,4,0,0,8
"OTU_427",176,100,77,101,181,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,7,40,22,23
"OTU_4271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,15,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4272",0,0,0,0,0,0,0,0,0,0,0,0,5,25,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_4273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12,0,0,7,0
"OTU_4274",0,0,0,0,0,0,0,0,0,0,0,0,16,5,5,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4276",0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
