"","L.HH1.L","L.HH1.N","L.HH2.L","L.HH2.N","L.HH3.L","L.HH3.N","L.PQ1.L","L.PQ1.N","L.PQ2.L","L.PQ2.N","L.PQ3.L","L.PQ3.N","L.S.01","L.S.02","L.S.03","L.S.04","L.S.05","L.S.06","L.S.07","L.S.08","L.S.09","L.TB1.L","L.TB1.N","L.TB2.L","L.TB2.N","L.TB3.L","L.TB3.N","L.TQ1.L","L.TQ1.N","L.TQ2.L","L.TQ2.N","L.TQ3.L","L.TQ3.N"
"OTU_4702",0,0,0,0,0,0,0,0,0,0,0,0,11,12,25,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4703",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,52,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4705",0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,0,13,0,0,0,0,0
"OTU_471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,752,126,0,7,0,3,3,0,0,0,0,0,0,0,0,0,0
"OTU_4710",0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,5,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,11,0
"OTU_4714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,54,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4715",0,0,0,0,0,0,0,0,30,0,6,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_47164",0,0,0,0,0,0,343,225,355,228,674,328,21,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4717",0,0,0,0,0,0,0,0,0,0,0,0,23,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_472",5,0,13,2262,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,3,0,7,4,5,0,0
"OTU_4721",0,0,0,0,0,0,0,0,0,0,0,0,34,3,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4723",11,10,12,11,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4725",0,0,0,0,0,0,0,0,0,0,0,0,32,12,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_47270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,3,3,6,0,0,0,0,0,0
"OTU_4728",0,0,0,0,0,0,0,0,0,0,0,0,30,32,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,10,22,0,0,0,0,0,0,0,0,0,0,7,0,0
"OTU_473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,174,1261,0,0,0,0,0,0,14,21,12,27,23,14
"OTU_4730",0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4731",0,0,0,0,0,0,0,0,0,0,0,0,10,5,10,10,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4732",0,0,0,0,0,0,0,0,0,0,0,0,18,13,14,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4734",0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,43,23,5,8,18,12,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4735",0,0,0,0,0,0,0,0,28,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,3,12,11,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_47383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0
"OTU_4739",0,0,0,0,0,0,0,8,0,0,3,3,20,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,311,265,242,239,224,0,0,0,0,0,0
"OTU_4740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,11,13,8,21,0,5,0,0,7,3
"OTU_4743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,303,143,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,6,4,13,0,0,0,0,0,0
"OTU_4747",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,40,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_475",0,0,0,0,0,0,0,1502,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4751",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,17,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4752",0,0,0,0,0,0,0,3,0,0,11,3,5,11,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,26,7,18,5,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,8,4,5,16
"OTU_4755",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,20,0
"OTU_4758",0,0,0,0,0,0,0,0,5,8,14,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_4759",0,0,0,0,0,0,0,0,0,0,0,0,3,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1445,778,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,6,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0
"OTU_4761",0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,13,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4762",0,0,0,0,0,0,0,0,0,0,0,0,5,23,9,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_47636",27,10,15,14,10,29,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,17,40,7,37,23,48
"OTU_4764",0,0,0,0,0,0,4,0,0,0,0,0,8,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4765",0,0,0,0,0,0,0,4,6,14,13,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4766",0,0,0,0,0,0,0,7,6,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,9,5,4
"OTU_4767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,18,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0
"OTU_4768",0,0,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
"OTU_4769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,7,15,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4771",0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4772",0,6,3,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_47721",0,0,0,0,0,0,5,7,28,4,0,10,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4773",0,0,0,0,0,0,0,5,0,0,0,0,9,5,6,0,0,4,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_47739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,99,56,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4775",0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,24,39,26,32,15,30,0,0,0,0,0,4
"OTU_4778",0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_47792",0,0,0,0,0,0,53,29,31,34,90,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_478",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,217,465,109,250,537,158,3,0,4,0,4,0,17,9,0,18,5,17
"OTU_4780",0,0,0,0,0,0,0,0,0,0,0,0,25,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4785",4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,7,8,5,0,0,0,0,0,0
"OTU_4788",0,0,0,0,0,0,0,0,0,0,0,0,28,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4789",0,0,0,0,0,0,7,0,0,0,0,0,21,5,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0
"OTU_479",0,0,0,0,0,0,37,23,16,10,9,0,1074,199,180,0,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,3,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4791",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,8,0,0,6,0,4
"OTU_4792",0,0,0,0,0,0,0,0,0,0,0,0,26,3,3,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4793",0,0,0,0,0,0,0,0,0,0,0,0,27,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4794",10,6,8,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4797",0,0,0,0,0,0,0,0,0,0,0,0,20,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,68,0,0,0,4,0,0,0,0
"OTU_48",0,0,0,0,0,0,4817,2066,2540,1504,7630,3215,54,108,160,12,143,8,628,6,3,6,13,23,0,22,26,11,11,8,12,19,13
"OTU_480",214,96,128,90,87,194,0,3,11,22,36,0,0,0,0,0,0,0,0,0,0,98,79,124,148,91,75,13,14,0,22,25,3
"OTU_4801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,13,15,11,0
"OTU_4802",0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,10,3,0,0,0,0,0,0,0,0,0,0,0,9,0,22,7,0
"OTU_4805",5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,8,4
"OTU_4807",0,0,0,0,0,0,0,0,0,0,0,0,4,24,5,5,0,0,4,0,3,0,0,0,0,0,0,3,0,4,5,0,0
"OTU_4808",0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_4809",0,0,0,0,0,0,0,0,0,0,0,0,19,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4811",0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_4812",0,0,0,0,0,0,0,0,0,4,0,0,0,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4813",4,0,4,7,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3
"OTU_4814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,11,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4,0,0,0,0,3,0,0
"OTU_4816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4817",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"OTU_4818",0,0,20,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_482",339,278,200,271,205,322,11,19,26,18,18,15,0,0,0,0,0,0,0,0,0,294,360,392,257,283,410,203,277,46,227,266,216
"OTU_4820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,7,5,9,16,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4821",3,5,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"OTU_4822",0,0,0,0,0,0,0,0,0,0,0,0,16,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_4823",0,0,0,0,0,0,0,0,0,0,0,0,13,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4826",23,0,34,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"OTU_4827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4829",0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_48299",0,0,0,0,0,0,193,117,177,139,314,167,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,249,893,106,326,19,16
"OTU_4832",0,0,0,0,0,0,5,7,7,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4833",7,12,3,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4835",0,0,0,0,0,0,0,0,0,0,0,0,0,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4836",0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,10,15,16,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_4838",0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4839",0,0,0,0,0,0,0,3,9,4,24,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_484",0,0,0,0,0,0,0,0,5,0,0,0,0,557,917,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_48417",0,4,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,8,38,25,41
"OTU_4842",0,0,0,0,0,0,0,0,0,0,0,0,3,64,35,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,7,0,9,0,0,0,0,0,0
"OTU_4844",0,0,0,0,0,0,0,0,0,0,0,0,21,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_48441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4846",0,0,0,0,0,0,0,0,0,0,0,0,24,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4848",0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,13,0,9,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"OTU_4850",0,0,0,0,0,0,0,0,0,7,0,11,6,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,4,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0
"OTU_4854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4855",0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,5
"OTU_4856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,8
"OTU_4857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4858",0,0,0,0,0,0,0,0,0,0,15,0,6,9,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4859",0,0,0,0,0,0,0,4,0,0,8,0,15,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_48596",0,0,0,0,0,0,112,54,123,96,217,115,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_486",0,0,0,0,0,0,0,0,0,0,0,0,80,117,119,153,125,65,145,512,152,0,0,0,0,0,0,9,8,0,0,0,0
"OTU_4860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,0,0,0,0,5,9,15
"OTU_4861",0,0,0,0,0,0,0,4,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,35,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_4863",0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_48638",0,0,0,0,0,0,0,5,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,13,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,53,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_4868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,13,8,6
"OTU_487",5,14,9,24,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,8,12,7,7,119,274,59,230,150,280
"OTU_4870",0,0,0,0,0,0,0,8,0,0,0,0,36,38,58,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4873",0,0,0,0,0,0,0,0,0,0,0,0,12,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4874",0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,6,0,3
"OTU_4876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,5,11,4,3,0,0,0,0,0,0,0,0,0,5,0,0
"OTU_4878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,10,30,17,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_48780",5,4,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,54,50,41,51,47,146,158,36,129,101,116
"OTU_4879",0,0,0,0,0,0,19,5,0,0,0,0,7,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_488",164,132,83,136,105,157,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,90,138,121,106,127,118,0,0,0,0,10,0
"OTU_4884",0,0,0,0,0,0,0,4,0,7,0,3,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4888",0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4889",0,0,0,0,0,0,7,3,18,3,8,8,7,3,7,7,0,3,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0
"OTU_489",0,0,0,0,0,0,0,0,0,0,0,0,339,507,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4890",0,0,0,0,0,0,0,0,0,0,0,0,17,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4891",0,0,0,0,0,0,29,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4892",0,0,0,0,0,0,0,0,0,0,0,0,32,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4894",0,0,0,0,0,0,0,0,0,9,0,0,8,7,7,3,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_4895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4896",0,0,0,0,0,0,23,3,3,3,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"OTU_48962",0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,53,65,555,0,0,0,12,6,3,0,10,15,0,0,0,0,0,0
"OTU_48967",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,305,15,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4899",0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_49",2673,4238,1120,2426,4726,5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_490",0,0,0,0,0,0,15,17,128,38,47,42,12,1191,96,0,6,0,0,0,0,0,0,9,0,13,5,9,10,0,0,0,0
"OTU_49017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2942,2267,1010,541,1739,774,9,7,13,21,12,14,3,13,0,8,15,4
"OTU_4902",0,0,0,0,0,0,0,0,0,0,0,0,32,7,4,5,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4903",0,0,0,0,0,0,0,0,0,0,0,0,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4904",0,0,0,0,0,0,0,0,0,0,0,0,7,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,20,0
"OTU_4907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,0,0,0
"OTU_4909",0,0,0,0,0,0,0,0,0,0,0,0,22,6,8,9,6,0,9,11,19,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4910",5,6,0,0,0,0,0,0,0,0,0,3,0,3,5,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11
"OTU_4913",0,0,0,0,0,0,0,0,0,0,0,0,26,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4917",0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4918",0,0,0,0,0,0,0,0,0,0,0,0,13,28,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4919",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,34,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4920",0,0,0,0,0,0,0,0,0,0,0,0,26,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_4922",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,3,9,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_4923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,10,0,4
