"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"OTU_3467",4,0,0,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_34689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,18,42,7,33,7,70
"OTU_3469",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,17,9,0,0,0,0,0,0,0,5,0,0,5,0
"OTU_347",0,0,0,0,0,0,16,17,27,28,8,8,0,0,0,0,0,0,0,0,0,235,421,109,439,222,299,11,38,10,14,18,33
"OTU_3470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,3,7,0,8
"OTU_34706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0
"OTU_34709",4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_34733",0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_34744",0,0,0,0,0,0,0,0,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_34745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3475",0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,4,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_34753",0,0,0,0,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,68,54,29
"OTU_3476",0,0,0,0,0,0,0,0,0,0,0,5,5,0,8,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,38,0,0
"OTU_34779",0,0,0,0,0,0,0,0,0,0,0,0,354,30,38,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"OTU_34780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,5,0,0,0,0,0,0,0,4,0,0
"OTU_34783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_34784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0
"OTU_34786",12,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3479",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,15,20,13,7,0,0,0,0,0,0
"OTU_348",0,0,0,0,0,16,174,535,4,302,311,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_34807",0,0,0,0,0,0,0,4,9,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_34831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,7
"OTU_3484",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_34840",0,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,66,37,24
"OTU_3485",0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_34859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3487",0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,6,12,4,17,7,7,7,16,3,6,0,13
"OTU_34881",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_34889",2093,109,1496,594,4216,104,0,0,0,0,0,0,0,0,0,0,0,0,97,26,85,0,0,3,0,0,0,0,3,53,40,0,9
"OTU_3489",0,0,0,0,0,0,0,0,0,0,3,0,6,15,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,911,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3490",0,0,0,0,26,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,42,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_34921",9,7,43,31,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,11,7,9,3,0
"OTU_34922",9,3,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,8,3,4,3,5
"OTU_34930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,11,0,3,0,0,0,0,0,0
"OTU_34952",0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,25,17,9,31,16,20,5,17,10,9,8,21
"OTU_3496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,29,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3497",13,7,6,19,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3499",0,0,0,0,0,0,0,0,0,0,0,0,20,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35",0,0,0,0,0,0,0,0,0,0,0,0,28,0,36,683,1324,169,9178,6742,18915,0,1164,0,0,0,0,0,0,0,669,0,4
"OTU_350",12,6,7,11,13,33,13,22,20,35,13,42,480,149,339,6,6,0,0,0,0,7,21,8,24,14,11,10,106,24,76,46,89
"OTU_3501",0,0,0,0,0,0,4,7,4,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0
"OTU_3502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,11,0,6,0,14,0,8,0,0
"OTU_35023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,205,4,325,580,274,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35024",0,0,0,0,0,0,0,0,0,0,0,0,4,70,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0
"OTU_35043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0
"OTU_35051",105,31,47,114,70,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"OTU_3506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,0,31,46,41,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3507",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,23,9,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35077",0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,6,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35113",0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35120",0,0,0,0,0,0,14,8,7,15,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35127",0,0,0,0,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3516",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0
"OTU_35169",0,0,0,0,0,0,0,0,0,0,0,4,23,0,5,13,106,8,3,0,0,3,9,0,9,4,8,0,0,0,0,3,3
"OTU_3517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,25,3,17
"OTU_35182",0,0,0,0,0,0,46,119,33,110,30,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3519",0,0,0,0,0,0,0,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,6
"OTU_352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,353,947,0,0,0,0,0,0,12,44,15,26,11,37
"OTU_3520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35204",4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,6,0,0,0,0,0,0,57,84,0,56,51,10
"OTU_3521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,6,17
"OTU_3523",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,5,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35254",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,13,15,19,11,0,0,3,0,0,0
"OTU_35270",0,0,0,0,0,0,47,35,42,71,60,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35279",0,0,0,0,0,0,9,6,4,14,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,6,26,5,15,0,0,0,0,0,0
"OTU_35294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,14,8,5,0,5,0,0,0,7
"OTU_3530",0,0,0,0,0,0,0,0,0,0,0,0,17,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35305",16,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35327",0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
"OTU_35342",158,8,30,16,138,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,22,0,0,0,0,0,0,0,0,5,3,0,0
"OTU_35352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0
"OTU_35364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0
"OTU_35365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,9,7,4,0,0,0,0,0,4
"OTU_35372",26,9,92,53,97,28,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,25,0,0,0,0,18,7,7,7,8
"OTU_3538",0,0,0,0,0,0,0,0,0,0,0,0,14,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3539",0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_354",0,0,0,0,8,7,0,0,0,0,3,998,11,0,32,11,12,3,20,0,16,0,0,0,5,14,14,0,0,9,4,0,4
"OTU_35409",42,0,6,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,5,0,0,0
"OTU_3542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,10,6,6,0,0,0,0,0,0,0
"OTU_35448",10,0,0,6,10,8,39,29,79,165,0,0,31,11,5,6,4,0,24,24,29,5,9,4,11,0,4,12,36,5,27,11,42
"OTU_35466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
"OTU_355",0,0,0,0,0,0,0,0,0,0,5,0,643,182,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3550",17,0,14,17,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3555",0,0,0,0,0,0,0,0,4,0,0,0,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,345,0,0,4,6,0,0,0,4
"OTU_3556",0,0,0,0,0,0,0,0,0,0,0,0,11,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,63,0,0,0,0,0
"OTU_35572",0,0,0,0,0,0,6,6,9,6,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_356",0,0,0,0,0,0,5,6,10,13,0,9,538,233,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,5,0,0
"OTU_3561",0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3562",0,0,0,0,0,0,0,0,0,0,0,0,26,14,3,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0
"OTU_3564",0,0,0,0,0,0,4,3,17,0,9,9,36,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35641",4,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3565",62,0,5,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,7,6,5,0,0
"OTU_3567",0,0,0,0,0,0,0,0,0,0,0,0,0,5,157,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3568",0,0,0,0,0,0,0,0,0,0,0,0,22,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35681",0,0,3,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,5,0,3,3,5
"OTU_35686",0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,4,5,0,0,0
"OTU_3570",0,0,0,0,11,0,0,0,0,0,0,0,14,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0
"OTU_35706",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_35712",0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,99,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35726",0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0
"OTU_35729",16,4,4,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,49,15,19,12,9,0,3,0,0,0,0
"OTU_3573",6,0,5,6,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,4,0,4,0,0
"OTU_3574",0,0,0,0,0,0,0,0,0,0,0,0,0,110,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35756",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,10,4,11,19,0,32,10,18,0,4
"OTU_3576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,9,31,33,33,5,51,3,14,0,40
"OTU_3577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,9,5,13
"OTU_35777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,52,0,26,0,57,0,0,0,0,0,0,0
"OTU_3578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4
"OTU_3579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0
"OTU_35796",68,4,19,10,94,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,4,0,0,0
"OTU_358",95,26,24,63,51,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,177,71,210,124,133,0,0,0,0,0,0
"OTU_3582",0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35821",0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,10,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3584",0,0,0,0,0,0,0,0,0,0,0,0,12,6,9,17,18,3,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35849",79,6,16,13,69,3,0,0,0,0,0,0,0,0,0,0,0,0,16,4,9,0,0,0,0,0,0,0,0,8,3,0,0
"OTU_35857",0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53,30,12
"OTU_3586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35865",0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3588",0,0,0,0,0,0,0,0,0,0,0,0,9,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,3,0,19
"OTU_35895",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,4,0,0,0,0,0,0,0
"OTU_359",0,0,0,0,0,0,0,0,0,0,0,0,703,258,332,0,0,0,10,11,17,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3591",0,0,0,0,0,0,0,0,0,0,0,0,26,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3592",0,0,0,0,0,5,0,7,4,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,11,28,5,9,0,0,0,0,0,0
"OTU_35950",9,3,41,20,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,8,0,8,0,3
"OTU_35954",3,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,4,3,0,0,0
"OTU_3596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35973",0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0
"OTU_35976",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,5
"OTU_3598",0,0,0,0,13,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_35981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0
"OTU_35988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,3,0
"OTU_36",0,0,0,0,0,0,2796,8691,2158,9988,2201,9668,3,0,4,0,0,0,0,0,0,161,146,78,403,38,76,0,8,5,7,5,9
"OTU_36007",0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3601",0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,8,0,8,0,3,0,31,0,21,0,6
"OTU_36010",7,0,5,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_36013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,18,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_36015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,43,16,25,0,0,0,0,0,0
"OTU_36035",7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3604",0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,3,6,0,10,6,60,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_36043",12,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,10,0,0,0,0,0,0,76,107,0,65,62,17
"OTU_3605",0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3
"OTU_36067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0
"OTU_3608",0,0,0,0,0,0,4,10,6,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"OTU_3609",0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_36099",2317,381,526,793,905,2567,12,36,24,13,32,4,4,0,0,0,0,0,0,0,3,313,292,230,759,522,512,372,1222,207,630,425,881
"OTU_361",0,0,0,0,0,0,0,0,0,0,0,0,40,265,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_36105",0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,79,43,32
"OTU_3611",0,0,0,0,0,0,0,0,0,0,0,0,13,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_36121",43,0,7,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_3613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,0,10,0,0,0,0,0,0,0,0
"OTU_3615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,13,60,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3616",0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"OTU_36163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_36169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3620",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,21,30,12,22,13,10,0,0,0,4,3,3
"OTU_3622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,9,0,8
"OTU_36224",0,0,0,0,0,0,215,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3624",13,0,11,0,0,3,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_36240",0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3625",0,0,0,0,0,0,0,6,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3627",5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,3,6,5,7,0,0,0,0,0,0
"OTU_363",0,0,0,3,7,6,169,192,125,118,211,139,0,0,0,0,0,0,0,0,0,39,74,21,70,46,36,8,25,13,21,11,44
"OTU_3630",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,51,129,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
