"","L.HH1.L","L.HH1.N","L.HH2.L","L.HH2.N","L.HH3.L","L.HH3.N","L.PQ1.L","L.PQ1.N","L.PQ2.L","L.PQ2.N","L.PQ3.L","L.PQ3.N","L.S.01","L.S.02","L.S.03","L.S.04","L.S.05","L.S.06","L.S.07","L.S.08","L.S.09","L.TB1.L","L.TB1.N","L.TB2.L","L.TB2.N","L.TB3.L","L.TB3.N","L.TQ1.L","L.TQ1.N","L.TQ2.L","L.TQ2.N","L.TQ3.L","L.TQ3.N"
"4845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,7,0,0,0,0,0,0,3,0,0,0,0,0
"4846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4848",0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,9,3
"4850",0,0,0,0,0,0,0,0,9,6,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"4851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4852",10,7,0,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,0,5,0,0,0,0,0,0
"4854",4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4855",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0
"4856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,7,3,0,3,0,3
"4857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4858",0,0,0,0,0,0,0,0,0,0,0,0,17,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4859",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"4860",0,0,0,0,0,0,0,0,0,0,0,0,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7
"4862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0
"4863",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,8,0,5
"4865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,3,0
"4866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0
"4867",0,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4868",0,0,0,3,3,0,0,0,0,0,0,0,3,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4869",0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4871",0,0,0,0,0,0,0,0,0,0,0,0,5,12,18,0,0,0,5,10,0,0,0,0,0,0,0,0,3,0,0,0,0
"4872",0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4873",0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7
"4875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,3
"4876",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,10,21,12,0,0,0,0,0,0,0,0,0,0,0,0
"4877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"4878",0,3,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0
"4880",0,0,0,0,0,0,0,4,5,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4881",0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"4882",0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4883",7,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,3
"4885",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0
"4886",0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"4888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,6
"4889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,3,0,23,5,0,0,0,0,0,0,0,3,0,0,0,0
"4890",10,3,3,4,0,6,6,5,10,7,11,11,0,0,0,0,0,0,0,0,0,424,638,487,472,492,657,381,509,155,464,354,413
"4891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"4892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,9,7,0,0,0,0,0,0,0,0,0,0,0,0
"4893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,12,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"4894",15,0,0,6,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"4895",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4896",0,0,0,0,0,0,0,0,0,0,0,0,3,7,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0
"4898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"4899",0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"4900",8,6,6,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0
"4901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"4902",0,0,0,0,0,0,0,0,0,0,0,0,6,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4906",0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4908",0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0
"4911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,13,0,0
"4912",0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"4915",0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,5,0,4,0,0,0
"4919",0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4922",0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0
"4924",0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"4927",19,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4928",0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
"4929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,7,8,3
"4931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,3,0,9
"4932",0,0,0,0,0,0,0,0,0,0,0,0,14,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4934",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0
"4935",0,0,0,0,0,0,0,0,0,0,0,0,15,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4937",0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,0,0,0,11,17,13,0,0,0,0,0,0,17,0,0,0,0,0
"4938",0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4939",0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0
"4941",0,0,0,0,0,0,0,0,0,0,0,0,9,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"4943",0,0,0,0,0,0,0,0,10,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4944",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,23,0
"4948",0,0,0,0,0,0,0,0,0,0,0,0,15,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4949",0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4950",7,9,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4951",0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"4953",0,0,0,0,0,0,0,0,0,0,0,0,6,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0
"4956",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"4957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,3,0,0,0,0,0,0,0,0,0,0,0,0
"4960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0
"4961",0,0,0,0,0,0,0,0,0,0,0,0,12,6,16,0,5,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"4963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"4964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"4965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,8,25
"4966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4967",0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4968",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4969",0,0,0,0,0,0,0,0,0,0,0,0,17,8,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0
"4970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"4971",0,0,0,0,0,0,0,0,6,0,0,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,0
"4974",4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4975",0,0,0,0,0,0,0,0,0,0,0,0,6,35,9,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4976",0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4977",0,3,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4978",0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
"4980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,21,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4981",0,0,0,0,0,0,0,0,0,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4983",0,0,0,4,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
"4984",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
"4985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4986",0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,7
"4988",0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4990",0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4991",0,0,0,0,0,0,0,0,0,0,0,0,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,5,6,0,0,0,0,0,0
"4994",0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0
"4995",0,0,0,0,0,0,3,3,4,3,5,4,0,8,3,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"4996",0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0
"4999",0,0,0,0,0,0,0,0,0,0,0,0,6,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5001",0,4,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"5002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5
"5004",0,0,0,0,0,0,9,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
"5006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0
"5007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0
"5008",0,0,3,0,0,0,0,0,0,10,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,7,4
"5010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"5011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,6,0,0,0,0,0,0,0,0,0,0,0,0
"5012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
"5013",0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5015",44,0,4,0,22,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5016",0,0,0,0,0,0,0,0,0,7,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5017",0,0,6,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0
"5020",0,6,0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,8
"5023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,0,0,0,0,0
"5024",0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"5026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5027",0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,6,0,0,4,6,8,7,0,4,4,3
"5028",0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,13
"5031",0,0,0,0,0,0,0,0,0,0,0,0,8,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5032",0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5033",0,0,0,0,0,0,0,0,0,0,0,0,4,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5035",0,0,0,0,0,0,3,0,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"5037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,5,0,0,5,3,6,0,5,6,0
"5038",0,0,0,0,0,0,0,6,0,17,0,15,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"5039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,8,0,0,0,0,0,0,0,0,0,0,0,0
"5040",7,4,0,0,6,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
"5041",0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5042",0,0,0,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5043",0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,0,0
"5045",0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"5046",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
"5047",0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"5048",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,4,4,8,4,10,10,0,0,0,0,0
"5050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,5
"5052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,18,8,0,0,0,0,0,0,0,0,0,0,0,0
"5053",0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5055",0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5056",0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0
"5058",0,0,4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0,0,9,0,0
"5059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0
"5060",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,9,0,0,0,0,0
"5061",0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"5062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,638,485,478,461,604,33,47,8,51,36,48
"5063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"5064",0,5,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
"5065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0
"5066",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0
"5067",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,11,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"5068",0,0,0,0,0,0,0,5,0,14,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
