"","L.HH1.L","L.HH1.N","L.HH2.L","L.HH2.N","L.HH3.L","L.HH3.N","L.PQ1.L","L.PQ1.N","L.PQ2.L","L.PQ2.N","L.PQ3.L","L.PQ3.N","L.S.01","L.S.02","L.S.03","L.S.04","L.S.05","L.S.06","L.S.07","L.S.08","L.S.09","L.TB1.L","L.TB1.N","L.TB2.L","L.TB2.N","L.TB3.L","L.TB3.N","L.TQ1.L","L.TQ1.N","L.TQ2.L","L.TQ2.N","L.TQ3.L","L.TQ3.N"
"230",6,0,0,3,0,3,91,32,91,50,79,15,580,44,53,852,137,52,55,72,33,271,80,131,68,174,41,16,18,15,41,37,36
"233",0,3,0,5,0,0,6,5,18,15,6,13,340,974,858,981,668,345,533,1300,517,3,9,5,10,17,9,4,25,0,5,7,0
"234",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2188,4160,2541,60,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,78,93,47,85,69,0,0,4,335,1264,0,0,0,0,0,0,2619
"237",5,3,8,7,4,9,0,0,0,0,3,0,0,0,0,21,0,4731,0,0,0,0,5,3,0,0,4,10,0,0,0,0,0
"238",352,338,177,365,212,373,48,62,64,77,57,54,4,0,0,0,0,0,0,0,0,320,526,389,358,305,417,465,711,151,713,482,610
"239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1794,1491,1271,1238,1671,64,94,24,103,66,101
"240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5309,0,0,5,43,11,0,0,0,0,0,0,0,3,17,9,23,0
"241",0,0,0,0,0,0,0,0,4752,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242",146,112,72,109,51,116,4,7,0,5,10,5,0,0,0,0,0,0,0,0,0,375,474,447,375,286,476,315,435,59,347,319,305
"243",10,13,6,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0
"244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,1339,122,537,89,483,96,1631,249,0,111,321,0
"245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,390,25,0,0,0,0,0,0,0,4385,0,0,0,0
"246",0,0,0,0,0,0,0,0,7,5,0,0,1292,1215,1205,331,288,106,234,756,287,0,0,0,0,3,3,0,0,0,3,0,0
"247",72,62,37,38,37,69,0,5,0,0,7,4,0,0,0,6,8,0,4,0,0,646,847,743,619,613,989,2318,2643,750,2187,2150,1898
"248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1496,1713,1166,0,0,0,7,0,100,111,497,85,0,0,0,0,0,0
"249",0,0,0,0,0,0,0,3,6,4,0,0,898,1111,2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,24,19,18,29,0,0,0,3,0,0
"251",0,0,0,0,0,0,0,0,0,0,0,0,387,5424,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",11,8,5,10,7,7,0,0,4,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",19,15,56,55,107,106,455,285,433,546,419,409,31,72,411,1668,535,144,0,12,0,156,191,304,270,87,88,85,155,32,203,178,154
"254",0,0,0,0,0,0,585,544,702,853,773,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,0,12,11,9
"256",318,209,161,204,177,242,0,3,0,0,6,0,0,0,0,0,0,3,0,0,0,177,170,193,131,159,213,385,463,115,433,419,317
"257",11,12,6,6,11,7,17,4,0,6,12,5,0,0,0,0,0,0,0,0,0,506,704,618,543,552,768,133,169,33,102,132,119
"258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,674,611,496,479,688,204,287,81,199,200,180
"259",150,90,54,98,62,105,9,9,6,13,15,21,0,0,0,0,0,0,0,0,0,198,272,251,227,287,300,284,379,72,343,319,317
"260",34,18,26,14,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,0,499,714,171,745,951,832
"262",47,32,24,26,29,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,818,734,796,832,655,77,97,24,94,74,103
"264",0,0,0,0,0,0,1028,513,741,1136,907,1084,3,66,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",870,655,529,736,551,814,39,27,33,18,22,8,0,0,0,0,0,0,0,0,0,131,168,173,145,139,188,70,97,25,90,143,84
"266",1005,807,578,840,606,911,57,35,21,47,34,36,0,0,0,0,0,0,0,0,0,536,758,658,533,583,763,232,373,74,296,239,275
"267",455,0,0,15,0,877,97,3709,114,30,12,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",26,13,19,19,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,263,159,101,230,46,6,6,9,5,0,3,14,20,0,5,13,6
"270",323,225,199,212,178,249,0,21,14,20,11,3,0,0,0,0,0,0,0,0,0,180,263,239,180,214,291,276,336,86,307,297,310
"271",0,0,0,0,0,0,774,816,354,847,467,610,0,0,0,0,0,0,0,0,0,126,187,138,137,138,199,0,0,0,7,5,3
"272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,1237,808,0,0,0,22,9,23,11,31,46,0,0,0,0,0,3
"273",77,88,34,81,64,111,0,0,0,0,0,0,3,10,8,12,7,4,264,822,363,3,0,0,0,0,0,177,265,87,182,254,281
"275",0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,4057,8,34,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0
"276",11,20,12,19,13,26,381,341,392,322,488,331,831,272,240,6,0,4,33,65,20,3,0,0,0,0,0,27,22,5,30,6,30
"278",0,0,0,0,0,0,0,0,0,0,0,0,1901,1176,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",0,0,0,0,0,0,0,0,0,0,0,0,74,467,431,1078,1259,390,74,258,49,0,0,0,0,0,0,0,0,0,0,0,0
"280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,8,4,8,12,0,0,0,0,0,0
"281",0,0,0,0,0,0,640,1178,197,986,502,682,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841,5750,3025,0,0,0,0,0,0,0,0,0,0,0,0
"283",0,0,0,0,0,0,635,1225,384,1172,485,1062,0,0,0,0,0,0,0,0,0,5,3,6,4,0,4,0,0,0,0,0,0
"284",0,0,0,0,0,0,170,78,462,91,689,453,121,1636,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",0,0,0,0,0,0,147,165,167,242,80,119,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,348,872,122,685,500,726
"286",0,0,0,7,0,768,0,0,0,0,0,0,0,0,0,3,0,0,458,0,5506,0,0,493,346,0,0,0,5,0,0,0,0
"287",0,0,0,0,0,0,0,0,0,0,102,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",0,0,0,0,0,0,0,0,0,0,0,0,81,43,21,1862,1182,684,0,4,0,22,11,8,10,12,35,0,0,0,0,0,0
"292",226,148,97,134,89,172,425,405,299,370,287,223,0,0,0,0,0,0,0,0,0,58,114,85,88,99,115,98,125,24,108,90,88
"293",117,123,75,116,73,131,44,37,37,53,47,12,0,0,0,0,0,0,0,0,0,457,615,499,440,450,645,630,726,228,636,712,582
"294",6,0,4,0,0,0,0,0,0,0,0,0,3,0,0,980,1848,445,79,217,36,6,7,9,6,20,7,12,13,0,0,0,0
"295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,758,661,564,528,813,12,30,8,28,14,24
"296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,689,520,516,508,664,33,49,10,44,39,47
"297",290,212,141,186,129,228,19,28,20,37,14,19,0,0,0,0,0,0,0,0,0,136,197,174,153,134,215,165,282,61,215,232,221
"298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3584,0,0,0,3,0,4,4,7,10,0,0,0,0,0,0
"299",0,0,0,4,0,0,73,41,79,53,0,17,4,14,22,0,0,0,0,0,0,0,0,0,0,0,0,32,21,4,35,25,5
"300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,432,128,552,1644,520,0,4,3,0,0,0,6,8,0,4,0,18
"301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,1264,1688,0,0,0,21,7,20,10,20,13,0,0,0,0,0,0
"303",51,46,26,37,23,36,23,0,3,5,0,4,0,0,0,0,0,0,0,0,0,135,153,166,121,152,171,387,478,95,384,363,360
"304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,595,484,25,22,7,109,33,72,0,184,345,57,0,0,0,0,0
"305",225,107,172,101,156,192,500,347,478,390,728,420,257,10,27,0,0,0,0,0,0,9,13,4,12,12,5,0,0,0,0,0,0
"306",480,392,310,252,400,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,210,45,249,218,234
"308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3519,0,0,0,0,0
"309",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,1056,631,18,49,6,22,24,26,40,28,26,14,5,0,0,0,0
"310",16,7,8,10,14,5,104,79,74,52,79,56,269,126,88,436,174,150,127,551,217,415,166,197,136,198,264,173,148,38,182,236,163
"311",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3471,0,0,0,4,13,0,13,17,14,12,26,6,13,0,5
"313",0,0,0,0,0,0,637,451,556,486,732,511,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"314",0,0,0,0,0,0,1040,4,2329,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,520,1099,448,984,314,0,0,0,0,0,0,0,0,0,0,0,0
"316",0,0,0,0,0,0,0,0,3435,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,714,217,683,540,743
"319",0,0,0,0,0,0,0,3,3,0,7,6,0,3171,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",0,3,0,0,0,0,10,12,25,22,30,74,141,252,231,608,637,1757,0,0,0,54,16,26,50,35,43,0,4,0,3,0,0
"322",0,0,0,0,0,0,0,0,9,7,0,4,1429,757,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0
"324",126,112,52,90,56,131,146,164,37,142,63,73,0,0,0,0,0,0,0,0,0,220,252,243,191,196,255,150,184,27,137,130,106
"325",0,0,0,0,0,0,0,0,0,0,0,0,0,3164,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",7,4,10,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,541,593,540,814,475,0,0,0,4,5,4
"330",308,251,169,229,170,287,57,33,36,56,56,50,0,0,0,0,0,0,0,0,0,168,258,196,194,183,259,136,175,55,153,113,161
"332",0,0,0,0,0,0,0,0,6,0,0,0,1007,802,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333",294,306,173,255,183,283,56,49,17,58,32,44,0,0,0,0,0,0,0,0,0,324,452,347,312,344,467,641,791,170,629,548,601
"334",0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,469,246,105,374,950,476,20,17,24,15,24,15,154,68,37,50,52,84
"335",0,0,0,0,0,0,0,0,0,0,0,0,2599,203,12,112,29,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336",16,3,6,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,9,9,12,0,8,12,12
"337",1259,1160,474,402,390,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339",337,268,279,253,264,485,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,151,229,50,216,170,297
"343",4,4,3,3,0,0,0,4,10,3,0,6,196,79,65,418,221,102,138,354,143,280,92,163,70,186,97,93,40,25,38,67,41
"344",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,93,96,64,64,79,481,612,157,483,507,505
"345",0,0,0,0,0,0,433,413,128,214,593,920,158,41,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"346",0,0,0,0,0,0,0,0,0,0,0,0,996,1041,800,0,0,0,3,18,11,0,0,0,0,0,0,0,0,0,0,0,0
"347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,6,10,0,0,0,0,0,0
"348",0,0,0,0,0,0,0,0,0,0,0,0,136,93,7,472,1358,980,0,7,0,18,23,22,25,53,13,0,4,0,0,0,0
"349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,938,42,358,2517,383,0,0,0,0,0,0,0,0,0,0,0,0
"350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2616,61,0,0,0,0,0,0,0,0,0,0,0,0
"353",200,280,131,232,119,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,323,241,220,167,219,17,28,7,33,14,18
"354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261,841,645,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",0,0,0,0,0,0,0,4,5,5,14,6,0,1444,267,0,3,913,20,0,0,4,0,4,7,16,35,26,15,0,0,0,0
"356",80,0,1140,411,44,68,0,0,0,0,0,0,0,0,0,125,28,7,0,0,0,175,160,259,421,672,0,0,0,0,0,0,0
"357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,213,141,150,369,154,63,41,38,39,38,27,38,71,20,52,29,21
"358",446,391,212,412,293,453,10,4,7,8,8,7,0,0,0,0,0,0,0,0,0,88,177,114,122,115,176,278,420,94,398,299,350
"359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,463,602,572,490,468,630,22,47,0,27,13,25
"360",0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0
"365",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,607,329,392,309,540,452,35,25,8,18,32,16
"366",0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,7,0,16,7844,187,0,0,0,0,0,0,0,0,0,0,0,0
"367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,512,433,401,369,474,7,10,0,14,18,11
"368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,60,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",0,0,0,0,0,0,373,270,219,130,143,196,271,48,36,63,24,15,10,25,12,66,62,96,100,23,72,29,64,65,140,119,29
"370",0,0,0,0,0,0,552,1017,252,950,475,799,0,0,0,0,0,0,0,0,0,11,16,7,5,7,5,0,0,0,0,6,0
"371",0,0,0,0,0,0,392,692,188,654,314,491,0,0,0,0,0,0,0,0,0,7,11,7,10,3,6,0,0,0,0,0,0
"372",548,362,321,291,304,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,45,12,101,81,101
"373",0,0,3,3,0,0,0,0,0,3,0,0,9,0,0,1267,319,232,58,90,54,150,115,86,119,97,108,44,68,27,63,30,47
"374",58,46,27,44,30,36,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,203,259,233,231,184,260,161,219,51,185,207,167
"377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
"379",12,20,14,11,6,20,201,274,310,525,111,254,0,0,0,0,0,0,0,0,0,22,24,8,12,5,11,26,91,24,84,70,79
"380",0,4,0,0,0,3,0,0,0,4,0,19,1571,1210,915,159,153,72,52,200,96,0,0,0,0,0,0,12,0,0,0,0,0
"381",23,55,19,52,38,35,0,0,0,0,0,0,0,0,0,35,9,0,21,1166,413,7,3,12,9,10,3,296,180,66,168,83,100
"382",366,308,162,396,253,441,24,12,29,18,19,5,159,65,28,7,3,0,14,36,19,3,0,0,4,0,0,4,8,10,20,3,15
"383",0,0,0,0,0,0,123,88,294,165,28,17,53,56,56,0,0,0,0,6,0,0,0,0,0,0,0,0,5,5,12,19,5
"384",61,70,41,70,69,105,31,24,6,23,17,14,0,0,0,0,0,0,0,0,0,85,114,91,93,84,110,186,259,72,252,218,200
"385",84,52,42,68,73,46,0,14,0,4,0,0,0,0,0,7,0,0,0,0,0,129,159,144,158,128,201,552,714,225,603,806,522
"386",0,0,0,0,0,0,0,0,0,0,0,0,6,35,34,929,299,1152,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,508,416,381,314,452,6,8,0,5,3,5
"388",121,118,48,130,95,157,232,211,151,183,175,165,0,0,0,0,0,0,0,0,0,97,137,112,103,88,126,173,193,45,163,134,168
"389",0,0,0,0,0,0,523,593,497,521,884,972,11,23,20,100,3,10,32,70,49,102,63,53,65,40,54,59,67,18,44,37,57
"391",5,4,0,0,2378,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",14,16,11,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,11,7,4,8,365,547,115,622,510,667
"393",0,0,0,0,0,0,0,0,0,0,0,0,21,466,713,3,14,0,268,1191,319,0,0,0,0,0,0,0,0,0,0,0,0
"394",471,277,242,262,330,517,0,0,0,0,0,0,43,39,31,0,0,0,0,0,0,0,0,0,0,0,0,8,23,11,37,45,10
"395",65,59,30,74,32,57,23,28,22,19,42,26,0,0,0,0,0,0,0,0,0,90,136,100,88,76,116,156,262,58,269,188,212
"396",116,40,62,68,95,104,7,6,15,4,5,7,8,8,14,0,4,0,0,7,0,16,28,31,34,28,29,114,189,55,246,190,249
"397",0,0,0,0,0,0,557,557,782,1236,480,352,21,67,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",87,328,109,242,206,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,36,14,42,138,0,0,0,0,0,0,0
"399",0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,5,5,4,5,4,10,3,7,5,8
"400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,4,10,10,11,370,561,138,504,330,436
"401",0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,1624,476,105,0,0,46,4,4,4,0,0,390,0,0,0,0,0,0
"403",0,0,0,0,0,0,367,639,149,546,290,463,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0
"404",0,0,0,0,0,0,0,0,2331,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",0,0,0,0,0,0,382,486,177,472,324,341,0,13,6,0,0,3,0,0,0,32,35,31,33,23,33,33,15,0,18,15,20
"407",0,0,0,0,0,0,8,0,9,4,0,3,1031,672,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",5,7,6,0,14,14,12,0,0,6,6,0,0,0,0,0,0,0,0,0,0,110,137,90,93,60,79,44,96,19,92,73,67
"409",0,0,0,0,0,0,0,0,0,0,0,0,4,819,1061,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",242,5,0,0,2102,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",0,0,0,0,0,0,589,674,245,779,297,374,117,115,153,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"412",179,123,74,118,109,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,7,10,22,18,9,11,12,17
"413",339,182,219,135,168,98,35,9,8,0,14,0,17,9,0,32,9,3,103,335,83,29,4,44,4,37,8,123,37,43,20,93,23
"414",261,155,176,201,175,247,0,8,7,10,18,0,0,0,0,0,0,0,0,0,0,9,11,26,22,8,20,109,141,45,193,148,119
"415",0,0,0,0,0,0,0,0,0,0,0,0,237,925,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",4,0,0,0,0,0,0,0,0,0,0,0,22,36,16,759,1045,310,10,29,0,0,4,5,0,4,0,0,8,0,0,0,0
"418",0,0,0,0,0,0,0,0,0,0,0,0,20,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",0,0,0,0,0,0,0,0,0,0,0,0,0,1450,1375,51,414,54,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"420",0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"421",13,4,7,7,5,6,0,4,0,0,0,0,61,3,7,423,290,151,193,456,204,21,19,19,13,20,18,26,47,16,47,26,44
"424",137,102,68,97,63,122,11,22,23,15,11,13,0,0,0,0,0,0,0,0,0,79,99,118,84,108,114,101,173,31,168,165,120
"425",0,0,0,0,0,0,298,284,320,290,452,407,60,42,13,10,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,883,990,125,28,79,19,3,0,4,5,5,5,0,0,0,0,0,0
"428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1051,620,0,0,0,0,3,6,14,0,4,0,0,0,0,0,0
"430",87,112,42,87,88,103,36,23,0,15,14,12,0,0,0,0,0,0,0,0,0,67,95,87,67,52,72,162,195,34,182,234,191
"431",39,20,20,55,22,38,29,29,40,16,9,9,0,0,0,0,0,0,0,0,0,173,197,200,157,147,192,264,334,74,327,245,231
"432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185,0,0,0,0,4,0,0,12,0,0,0,0,0,0
"433",5,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,3,0,4,0,6,0,4,4,0
"434",130,155,87,141,100,168,3,9,0,4,12,7,0,0,0,0,0,0,0,0,3,81,100,66,85,70,84,291,419,86,367,306,383
"435",71,58,42,70,49,56,25,56,17,49,32,18,0,0,0,0,0,0,0,0,0,84,119,106,65,78,118,229,291,79,302,175,253
"436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,381,634,0,0,0,42,27,36,14,85,147,0,0,0,0,0,0
"437",0,0,0,0,0,0,0,0,11,0,0,0,843,581,624,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",506,402,237,408,214,405,13,13,4,8,4,5,0,0,0,0,0,0,0,0,0,84,140,88,90,94,114,148,201,50,177,133,154
"439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,475,2467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",583,338,281,445,350,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,31,14,59,13,0,0,0,0,0,0
"441",0,42,0,0,0,0,0,0,0,0,0,0,2006,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",0,3,0,0,0,0,22,73,57,65,52,74,215,82,55,633,545,177,6,66,18,23,19,12,13,16,12,20,7,0,19,0,11
"443",3820,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",5,6,0,12,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,90,124,121,94,95,130,424,559,142,480,451,441
"445",12,5,3,12,6,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,105,89,70,83,121,286,305,85,260,162,251
"446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,707,244,96,316,51,0,0,0,4,0,3,4,3,0,0,0,0
"447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,182,537,93,504,311,482
"449",0,0,0,0,0,0,0,0,0,0,0,0,40,830,1044,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"450",248,195,157,199,166,249,26,21,7,39,20,19,0,0,0,0,0,0,0,0,0,132,185,143,143,145,203,37,50,18,34,35,36
"452",126,116,75,138,73,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,40,24,17,46,240,237,52,181,214,180
"453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,512,20,159,1143,179,0,0,0,0,0,0,0,0,0,0,0,0
"454",19,22,5,19,11,27,0,6,0,0,0,0,0,0,0,5,3,0,0,0,0,210,274,271,187,186,305,87,83,32,70,91,54
"455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,1761,2076,0,0,0,0,0,0,0,0,0,0,0,0
"456",329,236,148,255,170,340,5,16,11,19,10,16,0,0,0,0,0,0,0,0,0,148,214,159,159,133,231,770,975,248,907,688,808
"457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,396,1168,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0
"458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,329,239,316,917,453,4,3,3,0,6,7,18,0,0,0,0,10
"459",0,0,0,0,0,0,0,0,0,0,0,0,66,0,62,630,1144,1105,0,0,0,0,7,4,0,107,89,0,0,0,3,0,0
"460",438,251,236,219,251,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,3,17,13,12
"461",117,61,43,33,51,61,14,0,3,6,0,0,0,0,0,0,0,0,0,0,0,234,313,239,293,261,284,0,4,0,0,4,0
"463",370,368,174,293,201,334,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,29,39,41,31,39,42,245,234,78,214,246,211
"464",157,178,100,144,104,277,44,55,63,93,34,75,7,0,0,0,0,0,0,0,0,529,512,313,314,234,275,90,181,27,131,93,161
"465",0,0,0,0,0,0,402,484,243,372,295,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",0,0,0,0,0,0,0,0,0,0,0,0,275,1048,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,1175,1739,0,0,0,0,5,0,0,6,5,0,0,0,0,0,0
"469",133,81,119,103,106,171,0,7,0,7,15,8,0,0,0,0,0,0,0,0,0,11,8,8,5,12,16,163,228,52,209,194,265
