"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"Zotu1619",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,15,9,13
"Zotu162",107,14,36,57,64,207,8,27,22,66,16,38,8,11,3,0,0,0,0,0,0,400,595,216,674,217,316,169,615,191,582,265,749
"Zotu1622",0,0,0,0,0,0,0,4,0,0,0,0,34,7,0,3,13,0,0,0,0,4,6,0,5,0,8,0,0,0,0,0,0
"Zotu1623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,6,0,0,0,6,4,8,8,21
"Zotu1624",0,0,0,0,0,0,0,0,0,0,0,0,36,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,8,47,5,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1627",4,0,4,4,5,8,5,0,0,4,0,5,11,7,5,0,0,0,0,0,0,0,0,0,3,0,0,12,25,11,32,13,42
"Zotu1628",0,0,0,0,0,0,5,10,8,24,6,11,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1629",0,0,0,0,0,0,0,5,4,3,6,26,5,5,9,5,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu163",265,13,44,8,35,118,26,280,464,1496,217,360,555,669,912,0,0,0,5,0,0,4,0,0,0,0,0,444,0,0,0,0,0
"Zotu1637",0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,3,0,0,0,0,14,30,9,24,3,4,0,0,0,0,0,0
"Zotu1638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,11,13,26,10
"Zotu1639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,5,0,8,0,7,0,10,0,8
"Zotu164",0,0,0,0,0,0,0,0,0,0,0,0,17,1697,3060,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,39
"Zotu1641",0,0,0,0,0,0,0,0,11,0,0,0,72,16,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"Zotu1642",0,0,0,0,0,0,0,0,0,0,0,0,25,18,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1644",0,0,0,0,0,0,0,10,4,16,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1645",0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,21,10,9,0,0,0,0,0,0,0,18,0,23,0,0
"Zotu1648",0,5,0,4,0,6,0,0,0,0,0,0,7,4,15,4,0,0,6,7,4,5,3,0,0,0,0,0,0,0,0,0,0
"Zotu165",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,337,5060,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1650",0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1652",0,0,0,0,0,0,0,5,11,9,0,0,22,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"Zotu166",2223,424,334,625,614,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"Zotu1660",0,0,0,0,0,0,0,0,0,0,0,0,0,18,52,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1661",0,0,0,0,0,0,0,0,0,0,0,0,100,44,102,6,4,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1662",0,0,0,0,0,0,16,9,17,12,21,16,18,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1664",0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,81,191,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1665",0,0,0,0,0,0,0,0,18,0,10,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1666",0,0,0,0,0,0,26,8,0,14,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"Zotu1668",18,0,4,14,11,28,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Zotu1672",0,0,0,0,0,0,6,12,0,11,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,16,6,0,0,0,0,0,0
"Zotu1677",0,0,0,0,0,0,0,0,0,0,0,0,32,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
"Zotu168",0,0,0,0,0,0,0,0,0,0,0,0,756,221,214,109,257,28,1080,775,2642,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1681",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,4,12,4,14,0,0,0,0,0,0
"Zotu1682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,4,19,9,29,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1683",0,0,0,0,0,0,0,0,0,11,0,0,21,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1684",19,3,4,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1687",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,4,21,17,22
"Zotu1688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,9,4,6,4,7,7
"Zotu1689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"Zotu169",2116,353,259,342,561,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,61,65,412,367,269,181,844,175,560,312,1101
"Zotu1691",0,0,0,0,0,0,0,0,0,0,0,0,29,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1692",0,0,0,0,0,0,0,3,4,0,0,8,17,15,18,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,7,0,7,36,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1696",0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1697",0,0,0,0,0,0,0,0,0,0,0,0,55,6,14,3,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu17",0,0,0,0,0,0,0,0,0,0,0,0,0,3530,34394,620,1427,26,7106,4907,23829,0,0,0,0,8,0,0,0,0,0,0,0
"Zotu1701",0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15,18,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1706",0,0,0,0,0,0,0,0,0,0,0,0,14,39,15,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1707",0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu171",0,0,0,0,0,0,0,0,0,0,0,0,2421,1617,0,11,712,27,49,261,153,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1710",0,0,0,0,0,0,13,15,0,0,10,27,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Zotu1713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,0,0,0,0,0,6,17,6,18,17,8
"Zotu1715",13,8,0,11,3,27,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,16,3,14,0,11,12,49,4,42,12,37
"Zotu1717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1721",0,0,0,0,0,0,0,0,0,0,0,0,57,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1724",0,0,0,0,0,0,0,0,0,0,0,0,34,12,25,3,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1726",0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,71,0
"Zotu1728",0,0,0,0,0,0,0,0,0,0,0,0,23,8,8,0,0,0,15,9,9,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1729",0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1730",0,0,0,0,0,0,0,0,0,0,0,0,39,23,29,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1731",0,0,0,0,0,0,0,0,0,0,0,0,13,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1733",0,0,0,0,0,0,0,0,0,0,0,0,5,23,6,10,3,17,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"Zotu1735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,13,11,7,8,0,0,0,0,0,0
"Zotu1741",0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,4,32,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,4,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1745",0,0,0,0,0,0,0,0,3,0,0,0,122,28,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu175",240,76,92,206,139,495,0,3,0,0,0,5,13,5,5,0,0,0,0,0,0,0,0,0,0,0,0,170,1066,145,520,413,917
"Zotu1752",0,0,0,0,0,0,6,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,9,30,4,14,5,13
"Zotu1753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,118,0,0,0,0,0,0,3,0,0,0,0,0
"Zotu1757",0,0,0,0,0,0,0,68,0,0,0,0,51,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Zotu1758",0,0,0,0,0,0,0,0,4,4,0,0,37,26,46,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu176",45,4111,19,20,27,44,0,0,0,0,0,0,0,0,0,0,0,0,1027,14,467,3,3,0,0,0,0,5,9,5,5,0,14
"Zotu1760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1761",0,0,0,0,0,0,0,0,0,0,0,0,6,12,4,4,14,0,6,7,0,0,0,0,0,0,0,0,0,13,0,0,0
"Zotu1762",0,0,0,0,0,0,0,15,10,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0
"Zotu1763",0,0,0,0,0,0,0,0,0,3,0,0,11,6,5,25,8,0,12,9,5,0,0,0,3,0,0,0,0,0,0,0,0
"Zotu1768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,7,11,7,7,5,0,0,0,0,0,0,0,0,0,0,0
"Zotu1769",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,7,4,7,6,15
"Zotu177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,329,12,3567,2937,3192,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1770",0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,13,6,9,7,14
"Zotu1771",0,0,0,0,0,0,3,6,0,14,3,13,18,16,19,15,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1773",0,0,0,0,0,0,6,0,60,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1774",0,0,0,0,0,0,5,4,11,14,6,13,4,0,0,0,0,0,6,0,5,13,16,0,7,5,7,4,17,8,14,6,10
"Zotu1777",0,0,0,0,0,0,0,0,0,0,0,0,89,20,49,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1778",0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598,2245,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1780",0,0,0,0,0,0,0,0,0,0,0,0,23,19,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,3,0,12,3,3,5,3
"Zotu1782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,20,11,34,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1783",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,51,3073,0,0,0,0,0,0,157,12,8,102,154,8
"Zotu1792",0,0,0,0,0,0,0,0,0,0,0,0,15,7,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,55,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1798",0,0,0,0,0,0,10,4,0,20,7,11,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu18",0,0,0,0,0,0,8022,9361,8031,12799,13287,18450,239,51,171,3,0,0,0,0,0,0,0,0,4,0,0,12,28,17,34,18,71
"Zotu180",0,0,0,0,0,0,0,0,0,0,0,0,0,3,784,1066,2662,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5,0,9,0,0,0,0,51,0,6,0,0,0,0,0
"Zotu1801",0,0,0,0,0,0,7,0,4,3,0,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1804",0,0,0,0,0,0,0,0,0,0,0,0,11,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1805",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,44,3,40,0,5,0,0,0,0,0,0,5,0,0,0,0,0,4
"Zotu181",43,26,10,33,24,43,0,0,0,0,0,0,50,4,12,24,16,0,774,849,1024,4,0,0,0,0,0,113,216,103,163,174,234
"Zotu1810",0,0,0,0,0,0,0,0,0,0,0,0,50,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1813",0,0,0,0,0,0,0,0,0,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0
"Zotu1816",0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1826",0,0,0,0,0,0,0,15,0,0,5,0,12,0,3,0,8,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1829",0,0,0,0,0,0,0,0,0,0,0,0,6,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,9,14,5,7
"Zotu1831",0,0,0,0,0,0,0,5,3,20,0,13,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0
"Zotu1832",0,0,0,0,0,0,0,0,0,0,11,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1836",0,0,0,0,0,0,0,0,0,0,0,0,38,4,4,4,5,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1838",0,0,0,0,0,0,0,0,0,0,0,0,87,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,77,65,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1845",0,0,0,0,0,0,7,0,8,0,0,0,59,19,78,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1848",0,0,0,0,0,0,4,0,0,0,0,0,23,11,34,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu185",12,3,4,7,7,36,256,102,301,280,90,54,85,8,18,0,0,0,4,3,5,844,991,318,1746,280,544,108,303,92,231,122,384
"Zotu1853",78,25,439,167,282,71,0,0,0,0,3,0,0,0,0,0,0,0,8,10,15,0,0,56,0,0,0,9,84,51,48,30,20
"Zotu1855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,0,37,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1857",0,0,0,0,0,0,0,0,0,0,0,0,38,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu186",0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,661,424,990,1009,904
"Zotu1860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,8,12,19
"Zotu1861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1863",0,0,0,0,0,0,0,0,0,0,0,0,79,53,46,0,10,4,4,11,16,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1864",0,0,0,0,0,0,0,5,13,4,0,0,6,0,10,7,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0
"Zotu1867",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1868",0,0,0,0,0,0,0,0,0,0,0,0,15,10,48,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,0,12,0,7
"Zotu187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,966,1691,69,814,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1870",0,0,0,0,0,0,3,4,0,0,0,8,19,23,18,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1871",0,0,0,0,0,0,0,0,0,0,0,0,6,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1873",0,0,0,0,0,0,0,0,0,0,0,12,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1874",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,6,11,35
"Zotu1875",6,0,0,0,3,0,5,0,0,0,0,0,0,12,9,4,0,0,0,0,3,0,0,0,0,0,0,3,5,4,16,0,0
"Zotu1876",0,0,0,0,0,0,4,3,6,13,16,20,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"Zotu1885",0,0,0,0,0,0,0,0,0,0,0,0,12,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1886",0,0,0,0,0,0,0,0,0,0,0,0,81,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1889",0,0,0,0,0,0,8,8,4,3,15,9,22,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu189",0,0,0,0,0,359,0,0,0,0,0,0,0,36,339,19,563,64,78,69,259,208,687,2993,2528,409,1005,40,0,7,0,0,0
"Zotu1890",0,0,0,0,0,0,0,9,14,0,4,9,17,4,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1894",0,0,0,0,0,0,0,0,0,0,0,0,78,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,23,5,0
"Zotu1896",0,0,0,0,0,0,0,0,0,7,0,6,4,0,6,0,0,0,0,0,0,31,0,0,0,0,3,0,0,0,0,3,0
"Zotu1898",0,0,0,0,0,0,0,0,0,0,0,0,4,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,3543,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1901",0,0,0,0,0,0,0,0,0,0,0,0,6,16,10,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1905",0,0,0,0,0,0,5,6,0,0,17,4,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"Zotu1907",0,0,0,0,0,0,0,0,0,6,10,9,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1910",0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,11,5,6,0,0,0,0,0,0,5,0,0,0,0,0
"Zotu1915",0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu192",50,3,10,24,23,68,0,0,0,0,0,0,0,0,0,3,0,0,14,25,32,3,0,0,8,0,8,240,861,236,679,400,1204
"Zotu1922",0,0,0,0,0,0,0,4,0,0,0,0,8,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1927",0,0,0,0,0,0,0,0,0,0,0,0,15,6,36,4,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1929",0,0,0,0,0,0,0,0,0,12,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1933",0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,6,0,3
"Zotu1937",0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1938",0,0,0,0,0,0,0,0,0,0,0,0,28,7,22,0,0,0,3,4,5,0,0,0,3,0,0,0,0,0,0,0,0
"Zotu1942",0,0,0,0,0,0,0,0,0,0,0,0,43,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
"Zotu1945",0,0,0,0,0,0,0,3,0,0,4,3,19,0,8,0,0,0,0,0,0,4,0,0,3,4,0,3,4,3,4,4,12
"Zotu1946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,4,3,4,0,0,0,3,0,6,0,4
"Zotu1948",0,0,0,0,0,0,0,0,0,35,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"Zotu1949",0,0,0,0,0,0,0,0,0,0,0,0,19,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu195",0,0,0,0,0,0,0,0,0,0,0,0,0,977,3339,155,3602,85,16,26,7,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1951",0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"Zotu1958",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1959",0,0,0,0,0,0,0,0,0,0,0,0,57,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu196",0,0,0,0,0,0,0,0,0,0,0,0,3694,175,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0
"Zotu1965",0,0,0,0,0,0,0,0,0,0,0,0,20,17,27,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1966",0,0,0,0,0,0,0,0,0,0,0,0,8,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1967",0,0,0,0,0,0,0,0,0,0,0,0,54,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1968",0,0,0,0,0,0,0,0,0,0,0,0,7,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1969",0,0,0,0,0,0,0,5,23,28,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu197",0,0,0,0,0,0,0,0,0,0,0,0,29,86,2731,99,615,62,19,19,13,0,3,0,0,0,0,0,0,0,0,0,0
"Zotu1973",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,5,0,3,0,0,0,0,0,0,8,7,13,0,0,9
"Zotu1974",0,0,0,0,0,0,0,0,0,0,4,9,35,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,1014,2862,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1983",0,0,0,0,0,0,55,0,0,0,0,0,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
