"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"418",56,0,942,0,35,3,0,0,0,0,86,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376
"419",6,0,0,0,15,0,0,0,40,0,0,0,579,118,140,17,23,13,29,26,35,32,3,56,16,74,16,39,0,73,20,40,0
"420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,534,75,0,0,0,10,14,9,15,6,19,0,0,0,0,0,0
"421",0,0,0,0,0,0,0,0,0,0,0,0,158,66,133,22,52,9,18,13,5,0,0,0,0,0,0,0,0,0,0,0,0
"422",0,0,0,0,0,0,0,0,0,0,0,0,275,42,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,91,136,28,106,42,74,0,0,0,0,0,0
"424",0,0,0,0,0,0,0,3,0,5,0,3,260,21,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",16,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,115,55,70,58,90,0,35,0,20,0,11
"426",0,0,0,0,0,0,0,0,0,0,0,0,155,107,174,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",0,0,0,0,0,0,0,0,0,0,0,0,350,56,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",0,0,0,0,0,0,0,0,0,0,0,0,293,0,14,0,19,0,18,31,49,0,0,0,0,0,0,0,0,0,0,0,0
"431",56,27,23,57,40,121,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,12,9,3,8,7,6,3,17,7,11,12,12
"432",0,0,0,3,0,10,9,19,6,24,93,44,0,114,55,35,0,28,3,3,0,7,6,3,11,0,59,12,44,4,17,7,20
"433",0,0,0,0,0,0,52,83,51,149,40,152,0,0,0,0,0,0,0,0,0,12,14,0,21,6,10,0,0,0,0,3,4
"434",0,0,0,0,0,8,13,23,5,25,10,16,21,4,18,0,0,0,4,0,0,0,0,0,0,0,0,29,58,42,41,60,103
"436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,236,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",11,5,5,12,5,27,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,14,13,12,14,13,34,89,22,59,35,79
"438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,152,156,288,197,274,0,0,0,0,0,0,0,0,0,0,0,0
"439",56,16,16,34,38,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,0,4,33,86,64,86,79,176
"440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,0,0,0,0,0,0,0,477,0,0,0,0
"441",0,0,0,0,0,0,0,0,0,0,0,0,457,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",20,12,12,12,20,71,4,0,3,11,4,0,116,26,30,0,0,0,3,3,10,0,0,0,0,0,0,0,6,6,4,9,11
"443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,245,423,0,0,0,0,0,0,0,0,0,0,0,0
"445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,537,16,0,0,0,0,5,0,12,0,8,0,0,0,0,0,0
"446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,57,17,96,29,172
"447",0,0,0,0,0,0,0,0,0,0,0,0,437,132,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",93,45,35,97,62,217,0,0,0,10,0,6,39,8,8,8,3,0,4,4,5,0,0,0,0,0,0,5,28,11,28,22,51
"450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,74,24,37,32,99
"451",0,0,0,0,0,0,0,0,0,0,3,0,29,17,38,8,8,0,28,17,22,0,0,0,0,0,0,0,0,0,0,0,0
"452",0,0,0,0,0,0,5,9,0,17,40,110,7,7,10,10,25,0,31,13,36,0,0,0,0,0,0,0,3,0,3,0,6
"453",0,0,0,0,0,0,0,78,0,59,0,200,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"454",0,0,0,0,0,0,0,4,0,0,0,6,141,68,94,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",92,73,27,73,35,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,73,46,71,53,143
"459",0,0,0,0,0,0,4,12,5,13,37,34,152,29,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",0,0,0,0,0,0,0,0,3,0,0,0,284,20,121,39,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",100,19,15,38,46,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,288,18,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
"463",31,25,8,28,31,89,27,45,30,37,9,40,30,0,5,0,10,0,12,8,11,0,0,0,0,0,0,6,19,11,30,12,35
"464",3,0,0,3,0,17,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,28,33,15,210,9,29,6,19,5,30,8,12
"465",26,14,9,29,13,11,0,0,125,280,0,13,3,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"466",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,82,39,71,50,122
"467",12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,137,0,0,0,0,0,0,11,28,6,82,31,19
"469",0,0,0,0,0,0,0,0,0,0,0,3,146,18,27,664,24,91,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"470",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,544,5,165,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",0,0,0,0,0,0,0,0,0,0,0,0,340,30,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"472",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,59,0,92,56,100,0,0,0,0,0,0,0,0,0,0,0,0
"474",0,0,0,0,0,0,0,0,0,0,0,0,7,13,8,189,154,37,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"475",22,4,4,5,5,28,0,26,0,0,13,0,42,8,19,0,5,0,0,0,3,0,0,0,0,0,0,20,57,33,34,29,42
"477",0,0,0,0,0,0,0,0,3,3,0,0,367,45,79,59,61,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",0,0,0,0,0,0,0,0,0,0,0,0,256,23,54,9,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",0,0,0,0,0,0,0,0,0,0,0,0,83,114,187,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,119,7,170,197,72,0,0,0,0,0,0,0,0,0,0,0,0
"481",0,0,0,0,0,0,24,57,17,32,46,131,18,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"483",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,385,549,464,15,4,18,0,0,0,0,0,0,0,0,0,0,0,0
"484",0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",0,0,0,0,0,0,0,0,0,0,0,0,9,161,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487",5,3,4,6,6,10,0,0,0,3,0,0,25,3,7,0,0,0,0,0,0,0,0,0,0,0,0,23,43,31,44,48,79
"488",0,0,0,0,0,0,0,4,0,0,9,5,177,39,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",0,0,0,0,0,0,0,0,0,0,0,0,178,65,130,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",0,0,0,0,0,0,0,0,0,0,0,0,108,23,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491",0,0,0,0,0,0,18,64,95,0,14,18,26,26,12,24,20,6,82,99,78,0,0,0,0,0,0,3,17,16,31,10,18
"492",0,0,0,0,3,11,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,39,19,27,11,54
"493",0,0,0,0,0,0,39,84,57,29,52,53,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",34,92,10,92,21,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",0,0,3,5,0,0,9,20,0,28,46,174,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,12,0,0
"497",0,0,0,0,0,0,18,5,23,5,63,88,33,5,88,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"498",45,49,26,51,54,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500",0,0,0,0,0,0,0,7,0,7,7,7,196,16,29,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"501",0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,205,236,249,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",0,0,0,0,0,0,0,0,0,0,0,0,250,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",0,0,0,0,0,0,0,0,0,0,0,0,178,87,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504",0,0,0,0,0,0,0,46,51,0,65,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506",0,0,0,0,0,0,0,0,0,0,0,0,18,12,9,122,71,49,4,0,5,23,12,6,8,6,13,0,0,0,0,0,0
"507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,32,55,11,20,8,40,20,33,0,35,0,35
"508",0,0,0,0,0,0,0,0,0,0,0,0,84,15,40,11,118,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,292,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510",3,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,3,8
"511",0,0,0,0,0,0,0,0,0,0,0,0,70,50,177,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",0,0,0,0,0,0,0,0,0,0,0,0,32,14,17,150,204,37,0,10,17,38,24,22,11,8,57,4,0,0,3,0,0
"513",35,15,11,45,46,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,80,115,8,0,5,0,13,15,0,6,8,22,0,0,0,0,0,0
"515",0,0,0,0,0,0,0,3,0,0,0,0,130,69,140,3,14,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516",0,0,0,0,0,0,0,0,0,0,0,0,9,39,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518",0,0,0,0,0,0,0,0,0,0,0,0,253,52,117,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519",6,0,0,4,0,7,39,33,9,66,44,84,12,0,0,0,0,0,0,0,0,10,18,7,18,7,10,0,24,0,5,0,6
"521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,128,12,14,10,19,14,10,0,0,8,22,0,0,0,0,0,0
"522",0,0,0,0,0,0,4,10,5,10,27,30,26,30,202,18,46,9,21,17,37,3,0,0,0,0,0,3,0,0,0,0,0
"523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,66,4,0,0,0,75,62,35,53,18,36,0,0,0,0,0,0
"524",0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,35,63,77,70,21,22,0,7,0,6,0,3
"525",71,5,12,19,27,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,40,21,128,38,37,3,4,0,5,5,0
"526",0,0,0,0,0,0,0,0,0,0,0,0,164,70,99,8,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527",7,0,0,4,7,18,0,0,0,0,0,0,14,3,3,0,0,0,21,16,17,0,0,0,0,0,0,11,30,31,16,16,33
"528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,194,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529",0,3,4,4,0,7,0,6,0,0,0,0,0,0,45,0,11,0,11,14,0,0,0,0,0,0,4,11,28,11,105,12,28
"530",0,0,0,0,0,0,0,0,0,0,0,0,15,11,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531",0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,85,157,46,0,0,0,4,7,3,0,0,4,0,0,0,0,0,0
"532",0,0,0,0,0,0,150,0,59,3,6,36,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,31,0,0
"533",0,0,0,0,0,0,0,0,0,75,85,237,0,0,5,0,0,0,0,0,0,8,6,4,0,0,5,0,0,0,7,0,7
"534",0,0,0,0,0,0,6,0,5,115,0,0,40,18,71,12,24,17,0,0,0,0,3,6,6,0,3,0,0,0,0,0,0
"535",0,0,0,0,0,0,28,63,12,12,33,109,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536",0,0,0,0,3,0,0,0,0,0,0,0,63,0,0,40,32,18,0,0,0,3,6,0,77,5,5,0,7,4,6,7,15
"537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,32,192,0,0,0,0,0,0,0,0,0,0,0,0
"538",0,0,0,0,0,0,0,0,6,0,0,0,51,15,29,34,38,8,34,34,61,0,0,0,0,0,0,4,0,0,0,0,0
"539",0,0,0,0,0,0,11,10,7,44,36,23,26,3,3,21,30,0,11,14,20,0,3,0,0,0,0,0,0,0,0,0,0
"540",0,0,0,0,0,0,48,23,35,52,12,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,9,8,0,11
"542",0,0,0,0,0,0,0,0,4,0,0,0,108,58,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543",0,0,0,0,0,0,0,0,0,0,0,0,269,47,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,106,589,0,0,0,0,0,0,0,0,0,0,0,0
"546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"548",0,0,0,0,0,0,0,0,0,0,0,0,8,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"549",0,0,0,0,0,0,0,0,0,0,0,0,23,13,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550",0,0,0,0,0,0,0,0,0,5,0,0,241,69,281,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0
"552",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,28,65,38,75,23,37,0,0,0,0,0,0
"553",0,0,0,0,0,0,0,0,0,4,0,0,167,66,143,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,147,82,0,0,0,0,0,0,0,0,0,0,0,0
"556",0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,32,21,24,0,0,0,0,0,0,9,23,12,75,0,22
"557",0,0,0,0,0,0,16,0,5,19,3,123,14,6,0,25,4,0,0,0,0,0,0,0,0,0,0,0,24,0,37,0,8
"559",0,0,0,0,0,0,0,0,0,0,0,0,210,438,1616,55,1368,55,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562",0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,56,0,25,145,0,0,0,0,0,0,0,0,0,0,0,0,0
"565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,126,0,21,0,0
"566",173,26,108,36,158,202,50,0,32,5,0,0,7,0,6,4,0,0,8,9,14,3,0,3,15,7,3,17,47,20,27,33,34
"567",0,0,0,0,0,0,8,0,5,10,0,0,65,105,33,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"568",0,0,0,0,0,0,0,0,0,0,0,0,221,26,58,26,74,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569",0,55,30,0,0,7,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,29
"570",0,0,0,0,0,0,42,36,16,33,49,80,14,10,11,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,151,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,250,0,0,0,0,0,0,0,0,0,0,0,0,0
"575",0,0,0,0,0,0,0,0,0,0,0,0,71,67,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576",3,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,72,16,29,25,78
"578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,24,65,0,0,0,0,0,0,0,0,0,0,0,0
"579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,327,0,0,0,0,0,0,0,0,0,0,0,0
"580",0,0,0,0,0,0,0,0,0,0,0,0,98,56,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"581",0,0,0,0,0,0,0,0,0,0,0,0,406,50,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582",0,0,0,0,0,0,0,0,0,0,0,0,227,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583",0,0,0,0,0,0,6,0,0,0,0,0,220,23,4,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0
"584",910,756,262,1441,940,1719,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,4,0,7,507,1938,712,1410,1152,1158
"585",0,0,0,0,0,0,7,0,0,0,7,5,46,34,64,50,81,14,11,12,3,0,0,0,0,0,0,0,0,0,0,0,0
"587",0,0,0,0,3,0,0,6,8,11,0,0,194,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588",0,0,0,0,0,0,0,0,0,0,0,0,211,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,184,0,0,0,0,0,0,0,0,0,0,0,0
"590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,71,15,51,20,27,0,0,0,0,0,0
"591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,117,18,34,3,29,4,7,0,0,0,0
"592",0,0,0,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,6,174,0,4,5,7
"593",0,0,0,0,0,0,0,0,0,5,0,0,223,86,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,39,23,44,22,60
"595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,24,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596",0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"597",0,0,0,0,0,0,0,0,0,0,0,0,170,27,62,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"598",0,0,0,0,0,0,0,0,0,0,0,0,51,93,111,0,14,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0
"599",0,0,0,0,0,0,0,0,0,0,0,0,40,0,19,249,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600",0,0,0,0,0,0,0,0,0,0,0,0,106,36,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,132,29,0,0,0,0,0,0,0,0,0,0,0,0
"603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,85,95,0,0,0,0,0,0,0,0,0,0,0,0
"604",0,0,0,0,0,0,0,30,38,25,54,63,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,12,0,0
"605",0,0,0,0,0,0,0,0,0,0,0,0,29,156,193,77,164,37,7,17,0,0,0,0,0,0,5,0,0,0,0,0,0
"606",0,0,0,0,0,0,0,0,0,0,0,0,61,3,30,0,0,137,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,136,0,240,0,0,0,0,0,0,0,0,0,0,0,0
"609",0,0,0,0,0,0,0,0,0,0,0,0,178,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,133,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,26,45,9,25,26,43,0,0,0,0,0,0,0,0,0,0,0,0
"612",0,0,0,0,0,0,0,0,0,0,0,0,34,34,138,0,0,0,11,0,129,0,0,0,0,0,0,0,0,0,0,0,0
"613",0,0,0,0,0,0,0,0,0,0,0,0,136,19,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614",0,0,0,0,0,0,0,0,0,0,0,0,78,39,139,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615",0,0,0,0,0,0,0,0,0,0,0,0,171,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616",0,0,0,0,0,0,4,0,0,16,12,28,81,25,58,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617",0,0,0,0,0,0,4,0,5,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,8,18,10,13
"618",0,0,0,0,0,0,0,12,3,0,18,37,83,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619",0,0,0,7,3,18,46,10,22,36,17,33,54,4,30,0,0,0,8,8,4,0,0,0,0,0,0,21,58,17,48,12,98
"620",0,0,0,0,0,0,0,0,0,0,0,0,36,0,22,36,125,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621",0,0,0,0,0,0,153,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,14,5
"622",0,72,65,0,0,0,0,0,19,0,0,0,38,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624",0,0,0,0,0,0,0,4,0,0,0,0,28,172,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625",0,0,0,0,0,0,0,0,0,0,0,0,80,57,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626",0,0,0,0,0,0,9,5,0,0,5,192,0,0,0,0,0,0,0,0,0,0,6,0,15,3,0,0,0,3,0,0,0
"627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628",0,0,0,0,0,0,20,93,15,38,54,58,0,65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629",0,0,0,0,0,0,33,99,5,0,12,30,31,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631",7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,0,42,30,42
"632",0,0,0,0,0,0,0,0,0,0,0,5,163,55,47,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634",0,0,0,0,0,0,0,0,0,0,0,0,17,35,157,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636",0,0,0,0,0,0,0,0,0,0,3,0,52,42,126,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637",0,0,0,0,0,0,0,0,0,0,0,0,191,21,17,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"638",8,5,4,7,5,26,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,12,29,16,40
"639",0,0,0,0,0,0,0,0,0,0,0,0,0,51,120,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640",0,0,0,0,0,0,0,0,0,0,0,0,58,21,69,24,35,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"642",0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
"643",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,16,22,11,36,17,39
"644",8,185,0,0,5,5,0,8,0,5,0,11,5,4,0,13,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
"645",0,0,0,0,0,0,24,11,16,95,167,64,0,0,4,0,0,0,0,0,0,3,0,5,0,11,0,0,0,0,5,5,0
"646",0,0,0,0,0,0,28,59,26,21,47,54,6,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
