"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"OTU_154",3,0,4,10,5,155,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,6,8,0,13,161,9,2633,18,7,16,8,11
"OTU_1541",0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,24,32,44,0,0,0,0,0,0,0,7,4,0,0,0
"OTU_1542",0,0,0,0,0,0,0,0,0,0,0,0,17,21,12,0,0,0,47,14,14,0,0,0,10,0,0,219,535,135,219,121,171
"OTU_1543",0,0,0,0,0,0,0,0,0,0,0,0,15,7,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1544",0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1547",0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,4,5,0,10,6,4,0,0,0,11,0,0
"OTU_1548",0,0,0,0,0,0,0,0,0,0,0,0,8,30,32,6,22,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_155",608,151,223,423,401,1088,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,14,37,16,41,24,49
"OTU_1552",0,0,0,0,0,0,0,0,0,0,0,5,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1553",0,0,0,0,0,0,3,6,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1554",0,0,0,0,0,0,0,0,0,0,0,0,0,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1555",0,0,0,0,0,0,0,0,0,0,0,0,4,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1557",0,0,0,0,0,0,0,0,0,0,0,0,8,6,12,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_156",158,56,53,73,106,82,60,18,65,21,74,17,40,17,20,299,185,35,317,315,336,598,379,293,369,372,543,65,43,65,34,138,31
"OTU_1560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,4,9,0,0,0,0,0,0,0,0
"OTU_1561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1562",0,0,0,0,0,0,0,0,0,0,0,0,12,5,9,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1563",0,0,0,0,0,0,0,0,0,0,0,0,19,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1565",0,0,0,0,0,0,0,0,0,0,0,0,16,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0
"OTU_1567",0,0,0,0,0,0,0,0,0,0,0,0,18,4,9,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1569",0,0,0,0,0,0,0,0,0,16,0,0,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_157",31,10,3,14,49,113,0,0,0,0,0,0,0,0,0,25,13,7,10,0,0,573,697,242,885,215,154,122,445,127,268,135,462
"OTU_1571",0,0,0,0,0,0,0,0,6,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1573",0,0,0,0,0,0,0,0,0,0,0,0,17,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,4,0,12
"OTU_1578",0,0,0,0,0,0,0,0,0,0,0,0,44,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1579",0,0,0,0,0,0,19,0,4,15,0,5,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"OTU_158",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,4,0,0,0,0,0,0,165,663,183,585,253,927
"OTU_1584",0,0,0,0,0,0,0,0,0,0,0,0,91,14,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1585",0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1586",0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,5
"OTU_159",221,0,0,0,49,127,4,0,0,3,0,0,45,8,9,490,42,39,400,1011,640,0,7,0,0,17,17,139,4,0,20,989,216
"OTU_1591",8,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1592",0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,5
"OTU_1597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7
"OTU_1598",0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1599",0,0,0,0,0,0,0,0,0,9,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_16",0,0,0,0,0,0,8018,9358,8013,12794,13278,18444,112,43,149,0,0,0,0,0,0,0,0,0,3,0,0,12,28,17,34,18,71
"OTU_160",80,21,31,50,60,151,307,310,179,165,372,220,0,0,0,0,0,0,0,0,0,50,95,30,122,94,120,69,175,35,99,113,239
"OTU_1600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,9
"OTU_1603",0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1604",0,0,0,0,0,0,0,0,0,0,0,0,45,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1606",0,3,0,3,0,7,0,0,0,0,0,0,4,0,0,0,0,0,11,3,12,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_1607",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1609",0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_1610",0,0,0,0,0,0,0,0,0,0,0,0,50,13,26,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,4
"OTU_1613",0,0,0,0,0,0,4,0,0,4,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1614",0,0,0,0,0,0,0,0,0,0,0,0,9,4,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1615",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1617",0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,7,40,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1619",0,0,0,0,0,0,0,0,0,4,0,0,25,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_162",0,0,0,0,0,0,6,208,0,136,32,1749,146,21,40,46,21,0,0,0,0,3,8,0,5,0,0,0,4,0,0,3,4
"OTU_1621",0,0,0,0,0,0,3,0,6,4,12,0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,1870,343,95,127,146,0,3,3,5,5,10,0,0,0,0,0,0
"OTU_1630",7,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1640",0,0,0,0,0,0,0,0,0,0,0,0,11,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1642",0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4
"OTU_1644",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0
"OTU_1649",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,108,94,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157,464,12,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1650",0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1652",0,0,0,0,0,0,0,0,0,0,0,0,28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1654",0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1656",0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1659",0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
"OTU_1661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1664",0,0,0,0,0,0,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1666",0,0,0,0,0,0,0,0,0,0,0,0,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1667",0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1668",0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_1669",0,0,0,0,0,0,0,0,0,0,0,0,6,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_167",0,0,0,0,0,0,0,0,0,0,0,0,40,1758,3585,405,706,176,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1674",0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1676",0,0,0,0,0,0,0,0,0,0,0,0,10,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,987,1741,33,0,34,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,27,0
"OTU_1684",0,0,0,0,0,0,0,0,0,0,0,0,61,37,26,0,7,5,3,8,15,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1685",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1692",0,0,0,0,0,0,0,0,0,0,0,0,19,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1698",0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_170",0,0,0,0,0,0,5,4,6,10,4,5,934,415,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1701",0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,7,5,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_1702",14,3,0,4,9,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_1705",0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1708",0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_171",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,122,167,133,354,130,170,113,461,121,422,162,575
"OTU_1712",0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1719",0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_172",0,0,0,0,0,4,27,0,4,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,462,313,294,710,575
"OTU_1720",0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1721",0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_173",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1380,1584,128,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0
"OTU_1730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,34,654,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1733",0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1734",0,0,0,0,0,0,0,0,3,0,0,4,16,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1736",0,0,0,0,0,0,0,0,0,0,8,0,13,3,8,9,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1737",0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_174",0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,468,719,483,183,619,726,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1740",0,0,0,0,0,0,0,0,0,5,0,0,13,6,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1742",0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1745",0,0,0,0,0,0,9,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1746",0,0,0,0,0,0,0,0,0,0,0,0,16,5,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1749",0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1750",0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1751",0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1754",0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1755",0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_176",0,0,0,0,0,0,0,0,0,5,4,8,1313,603,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1760",0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1764",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1767",0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1772",0,0,0,0,0,0,0,0,0,0,0,0,24,8,19,7,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_178",0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,338,2057,28,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_1784",0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1786",0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1789",0,0,0,0,0,0,0,0,0,0,0,0,23,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,566,1701,2578,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0
"OTU_1791",0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1795",0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,6,0,0,0,3,0,0,0,0
"OTU_1797",7,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_18",33,9,13,24,27,42,0,20,13,55,107,0,0,0,0,0,0,0,0,0,0,59,117,109,69,74,43,4798,19783,6944,21398,7180,15286
"OTU_180",0,0,0,0,0,0,0,0,0,0,0,0,90,6,35,785,1191,331,16,17,10,12,9,0,0,5,0,0,0,0,0,0,0
"OTU_1800",15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1802",0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0
"OTU_1811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0
"OTU_1813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5
"OTU_1815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8
"OTU_1816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4
"OTU_1819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,9,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_182",0,0,0,0,0,0,0,0,0,0,0,0,472,60,1236,0,0,12,507,380,492,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1820",0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1821",3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1822",0,0,0,0,0,0,0,0,0,0,0,0,14,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1825",0,0,0,0,0,0,0,0,0,0,0,0,17,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1826",0,0,0,0,0,0,0,0,0,0,0,0,41,12,24,0,0,0,6,12,16,0,0,0,0,0,0,0,4,0,0,5,0
"OTU_1827",0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1828",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,9,11,12,9
"OTU_1830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1833",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1834",0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1835",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
"OTU_1836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,5
"OTU_1837",0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_184",0,0,0,0,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,129,485,129,421,271,647
"OTU_1845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1847",19,6,15,19,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,6,0,10,0,0,82,224,60,92,79,129
"OTU_1848",0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1849",0,0,0,0,0,0,3,0,0,0,0,0,17,3,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1851",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0
"OTU_1854",2205,299,512,772,715,1925,88,31,144,21,75,9,226,47,110,33,56,9,107,85,140,15,13,13,60,31,20,1018,2988,1304,2782,2442,3061
"OTU_1856",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1859",0,0,0,0,0,0,0,0,0,0,0,0,10,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_186",0,0,0,0,0,0,367,283,353,421,500,557,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1868",0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_187",0,0,0,0,0,0,0,15,0,6,5,5,1992,0,9,0,19,0,4,0,4,19,3,0,4,0,3,0,0,7,0,3,6
