"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"1605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,27,8,0,31,0,0,0,0,0,0
"1606",16,0,0,6,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1608",33,8,11,8,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"1610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,9,66,12,0,21,3,0
"1611",0,0,0,0,0,0,0,0,0,0,0,0,3,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1613",0,0,0,0,0,0,0,0,0,0,0,28,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1614",0,0,0,0,0,0,0,0,0,0,0,0,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,16,21,39,0,0,0,0,0,0,0,0,0,0,0,0
"1618",0,0,0,0,0,0,0,0,0,0,0,0,46,27,13,18,0,3,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"1619",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,15,9,13
"1621",0,0,0,0,0,0,0,0,0,0,0,0,49,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1622",0,0,0,0,0,0,0,4,0,0,0,0,34,7,0,3,13,0,0,0,0,4,6,0,5,0,8,0,0,0,0,0,0
"1623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,6,0,0,0,6,4,8,8,21
"1624",0,0,0,0,0,0,0,0,0,0,0,0,36,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,14,3,9,16,31
"1626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,8,47,5,0,0,0,0,0,0,0,0,0,0,0,0
"1627",4,0,4,3,5,8,5,0,0,3,0,5,11,7,5,0,0,0,0,0,0,0,0,0,3,0,0,12,25,11,32,13,42
"1628",0,0,0,0,0,0,5,10,8,24,6,11,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629",0,0,0,0,0,0,0,5,4,3,6,26,5,5,9,5,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1637",0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,3,0,0,0,0,14,30,9,24,3,4,0,0,0,0,0,0
"1638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,11,13,26,10
"1639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,5,0,8,0,7,0,10,0,8
"1640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,39
"1641",0,0,0,0,0,0,0,0,11,0,0,0,72,16,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"1642",0,0,0,0,0,0,0,0,0,0,0,0,25,18,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0
"1644",0,0,0,0,0,0,0,10,4,16,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1645",0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,21,10,9,0,0,0,0,0,0,0,18,0,23,0,0
"1647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,10,37,0,0,0,0,0,0,0,0,0,0,0,0
"1648",0,5,0,4,0,6,0,0,0,0,0,0,7,4,15,4,0,0,6,7,4,5,3,0,0,0,0,0,0,0,0,0,0
"1650",0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"1651",0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1652",0,0,0,0,0,0,0,5,11,9,0,0,22,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"1660",0,0,0,0,0,0,0,0,0,0,0,0,0,18,52,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1661",0,0,0,0,0,0,0,0,0,0,0,0,60,17,52,6,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
"1662",0,0,0,0,0,0,16,9,17,12,21,16,18,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1664",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,58,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1665",0,0,0,0,0,0,0,0,18,0,10,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1666",0,0,0,0,0,0,26,8,0,14,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"1667",12,7,4,10,15,14,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1668",18,0,4,14,11,28,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1670",0,0,0,0,196,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,114,482,30,49
"1672",0,0,0,0,0,0,6,12,0,11,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,16,6,0,0,0,0,0,0
"1675",0,0,0,0,0,0,0,0,0,0,0,0,60,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1677",0,0,0,0,0,0,0,0,0,0,0,0,32,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
"1680",0,0,0,0,0,0,0,0,0,0,0,0,21,12,24,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1681",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,4,12,4,14,0,0,0,0,0,0
"1682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,4,19,9,29,0,0,0,0,0,0,0,0,0,0,0,0
"1683",0,0,0,0,0,0,0,0,0,11,0,0,21,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1684",19,3,4,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,301,221,0,0,0,0,0,0
"1686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"1687",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,4,21,17,22
"1688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,9,4,6,4,7,7
"1689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"1690",0,0,0,0,0,0,0,0,3,0,0,0,0,17,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1691",0,0,0,0,0,0,0,0,0,0,0,0,29,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1692",0,0,0,0,0,0,0,3,4,0,0,8,17,15,18,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,7,0,7,36,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"1696",0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1697",0,0,0,0,0,0,0,0,0,0,0,0,55,6,14,3,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1701",0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15,18,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
"1705",0,0,0,0,0,0,0,0,0,0,0,0,21,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1706",0,0,0,0,0,0,0,0,0,0,0,0,14,22,15,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"1707",0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"1708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,3,0,0,0,0,0,0,0,0,0,0,44,0
"1710",0,0,0,0,0,0,13,15,0,0,10,27,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"1711",0,0,0,0,0,0,0,0,0,0,0,0,0,141,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,0,0,0,0,0,6,17,6,18,17,8
"1714",16,18,0,4,9,29,0,0,0,0,0,0,0,0,0,6,38,7,0,4,0,514,430,76,102,148,445,85,425,44,111,0,21
"1715",13,7,0,11,3,27,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,16,3,14,0,11,12,49,4,42,12,37
"1717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"1720",0,0,0,0,0,0,0,0,0,0,0,0,40,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1721",0,0,0,0,0,0,0,0,0,0,0,0,57,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1723",0,0,0,0,0,0,0,0,0,0,0,0,24,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1724",0,0,0,0,0,0,0,0,0,0,0,0,34,12,25,3,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0
"1725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,4,29,0,12
"1726",0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,71,0
"1728",0,0,0,0,0,0,0,0,0,0,0,0,23,8,8,0,0,0,15,9,9,0,0,0,0,0,0,0,0,0,0,0,0
"1729",0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1730",0,0,0,0,0,0,0,0,0,0,0,0,39,23,29,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1731",0,0,0,0,0,0,0,0,0,0,0,0,13,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1733",0,0,0,0,0,0,0,0,0,0,0,0,5,23,6,10,3,17,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"1735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,13,11,7,8,0,0,0,0,0,0
"1736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1739",0,0,0,0,0,0,0,0,0,0,0,0,14,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1741",0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,4,32,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1743",0,0,0,0,0,0,9,13,11,21,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,4,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0
"1745",0,0,0,0,0,0,0,0,3,0,0,0,84,23,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1752",0,0,0,0,0,0,6,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,9,30,4,14,5,13
"1753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,102,0,0,0,0,0,0,3,0,0,0,0,0
"1754",11,3,0,4,5,13,0,0,0,0,0,0,78,18,15,0,6,0,0,7,12,0,0,0,0,0,0,0,15,3,6,8,0
"1756",8,13,0,10,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,9,20,19,22
"1757",0,0,0,0,0,0,0,68,0,0,0,0,51,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1758",0,0,0,0,0,0,0,0,4,4,0,0,37,26,46,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1761",0,0,0,0,0,0,0,0,0,0,0,0,6,12,4,4,14,0,6,7,0,0,0,0,0,0,0,0,0,13,0,0,0
"1762",0,0,0,0,0,0,0,15,10,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0
"1763",0,0,0,0,0,0,0,0,0,3,0,0,11,6,5,25,8,0,12,9,5,0,0,0,3,0,0,0,0,0,0,0,0
"1768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,7,11,7,7,5,0,0,0,0,0,0,0,0,0,0,0
"1769",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,7,4,7,6,15
"1770",0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,13,6,9,7,14
"1771",0,0,0,0,0,0,3,6,0,14,3,13,18,16,19,15,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1773",0,0,0,0,0,0,6,0,60,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1774",0,0,0,0,0,0,4,4,11,14,6,13,4,0,0,0,0,0,6,0,5,13,16,0,7,5,7,4,17,8,14,6,10
"1777",0,0,0,0,0,0,0,0,0,0,0,0,55,10,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1778",0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"1779",0,0,0,0,0,0,0,0,7,4,0,10,0,18,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1780",0,0,0,0,0,0,0,0,0,0,0,0,23,19,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,3,0,12,3,3,5,3
"1782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,20,11,34,0,0,0,0,0,0,0,0,0,0,0,0
"1783",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"1784",0,0,0,0,0,0,0,0,0,0,0,0,37,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1785",50,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,34,0,0,0,0,0,0,0,0,0,0,0,0
"1791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1792",0,0,0,0,0,0,0,0,0,0,0,0,15,7,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1793",0,0,0,0,0,0,0,0,0,0,0,0,0,116,14,46,29,11,14,28,116,0,0,0,0,0,0,0,0,0,0,0,0
"1795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,55,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1797",22,3,7,15,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1798",0,0,0,0,0,0,10,4,0,20,7,11,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5,0,9,0,0,0,0,51,0,6,0,0,0,0,0
"1801",0,0,0,0,0,0,7,0,4,3,0,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1804",0,0,0,0,0,0,0,0,0,0,0,0,11,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1805",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,44,3,40,0,5,0,0,0,0,0,0,5,0,0,0,0,0,4
"1809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
"1810",0,0,0,0,0,0,0,0,0,0,0,0,50,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1813",0,0,0,0,0,0,0,0,0,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0
"1814",0,0,0,0,0,0,0,0,0,0,0,0,25,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1815",0,0,0,0,0,0,0,0,0,0,0,0,37,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1816",0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1818",58,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,45,6,0,0,0,0,0,0
"1819",0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1820",14,3,7,7,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1826",0,0,0,0,0,0,0,15,0,0,5,0,12,0,3,0,8,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1829",0,0,0,0,0,0,0,0,0,0,0,0,6,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,9,14,5,7
"1831",0,0,0,0,0,0,0,5,3,20,0,13,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0
"1832",0,0,0,0,0,0,0,0,0,0,11,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1833",3,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,11
"1835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,4,12,12,20
"1836",0,0,0,0,0,0,0,0,0,0,0,0,38,4,4,4,5,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0
"1838",0,0,0,0,0,0,0,0,0,0,0,0,87,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,57,44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1845",0,0,0,0,0,0,7,0,8,0,0,0,59,19,78,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1848",0,0,0,0,0,0,4,0,0,0,0,0,23,11,34,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"1853",78,25,439,167,282,71,0,0,0,0,3,0,0,0,0,0,0,0,8,10,15,0,0,56,0,0,0,9,84,51,48,30,20
"1855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,0,37,0,0,0,0,0,0,0,0,0,0,0,0
"1857",0,0,0,0,0,0,0,0,0,0,0,0,38,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,8,4,17
"1860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,8,12,19
"1861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1863",0,0,0,0,0,0,0,0,0,0,0,0,53,37,25,0,9,4,4,11,16,0,0,0,0,0,0,0,0,0,0,0,0
"1864",0,0,0,0,0,0,0,5,13,4,0,0,6,0,10,7,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0
"1867",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1868",0,0,0,0,0,0,0,0,0,0,0,0,15,10,48,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"1869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,0,12,0,7
"1870",0,0,0,0,0,0,3,4,0,0,0,8,19,23,18,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1871",0,0,0,0,0,0,0,0,0,0,0,0,6,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1872",7,6,0,8,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3
"1873",0,0,0,0,0,0,0,0,0,0,0,12,30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1874",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,6,11,35
"1875",6,0,0,0,3,0,5,0,0,0,0,0,0,12,9,4,0,0,0,0,3,0,0,0,0,0,0,3,5,4,16,0,0
"1876",0,0,0,0,0,0,4,3,6,13,16,20,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"1879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1884",0,0,0,0,0,0,0,0,0,0,0,0,48,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1885",0,0,0,0,0,0,0,0,0,0,0,0,12,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1886",0,0,0,0,0,0,0,0,0,0,0,0,81,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1889",0,0,0,0,0,0,8,8,4,3,15,9,22,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1890",0,0,0,0,0,0,0,9,14,0,4,9,17,4,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,6,4,11,4,9,22
"1894",0,0,0,0,0,0,0,0,0,0,0,0,78,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,23,5,0
"1896",0,0,0,0,0,0,0,0,0,7,0,6,4,0,6,0,0,0,0,0,0,31,0,0,0,0,3,0,0,0,0,3,0
"1897",0,0,0,0,0,0,0,0,0,0,0,0,11,5,7,0,17,6,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0
"1898",0,0,0,0,0,0,0,0,0,0,0,0,4,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1899",0,0,0,0,0,7,0,6,0,10,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
"1901",0,0,0,0,0,0,0,0,0,0,0,0,6,16,10,0,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0
"1902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,3,5,4,21
"1905",0,0,0,0,0,0,5,6,0,0,17,4,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"1907",0,0,0,0,0,0,0,0,0,6,10,9,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1908",9,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,8,7,20
"1910",0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,11,5,6,0,0,0,0,0,0,5,0,0,0,0,0
"1913",0,0,0,0,0,0,0,0,0,0,0,0,33,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1915",0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
